kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_GSDC_193,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,D – Vốn chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_194,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,I – Vốn chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_195,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,1. Vốn góp của chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_196,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,1a. Cổ phiếu phổ thông có quyền biểu quyết,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_197,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,1b. Cổ phiếu ưu đãi,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_198,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,2. Thặng dư vốn cổ phần,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_199,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,3. Quyền chọn chuyển đổi trái phiếu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_200,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,4. Vốn khác của chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_201,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,5. Cổ phiếu quỹ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_202,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,6. Chênh lệch đánh giá lại tài sản,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_203,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,7. Chênh lệch tỷ giá hối đoái,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_204,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,8. Quỹ đầu tư phát triển,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_205,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_206,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,10. Quỹ khác thuộc vốn chủ sở hữu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_207,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,11. Lợi nhuận sau thuế chưa phân phối,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_208,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,11a. LNST chưa PP lũy kế đến đầu kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_209,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,11b. LNST chưa PP kỳ này,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_210,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,12. Nguồn vốn đầu tư XDCB,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_211,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,13. Lợi ích của cổ đông không kiểm soát,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_212,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,II – Nguồn kinh phí và quỹ khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_213,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,1. Nguồn kinh phí,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_214,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,2. Nguồn kinh phí đã hình thành TSCĐ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_215,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 19 - DN thông thường - Bảng cân đối kế toán,Tổng cộng nguồn vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_216,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,1. Doanh thu bán hàng và cung cấp DV,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_217,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,2. Các khoản giảm trừ doanh thu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_218,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,3. Doanh thu thuần về bán hàng và cung cấp DV,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_219,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,4. Giá vốn hàng bán,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_220,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,5. Lợi nhuận gộp về bán hàng và cung cấp DV,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_221,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,6. Doanh thu hoạt động tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_222,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,7. Chi phí tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_223,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,7. Chi phí tài chính — Chi phí lãi vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_224,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,"8. Phần lãi/lỗ trong công ty liên doanh, LK",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_225,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,9. Chi phí bán hàng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_226,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,10. Chi phí quản lý doanh nghiệp,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_227,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,11. Lợi nhuận thuần từ HĐKD,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_228,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,12. Thu nhập khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_229,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,13. Chi phí khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_230,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,14. Lợi nhuận khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_231,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,15. Tổng lợi nhuận kế toán trước thuế,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_232,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,16. Chi phí thuế TNDN hiện hành,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_233,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,17. Chi phí thuế TNDN hoãn lại,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_234,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,18. Lợi nhuận sau thuế TNDN,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_235,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,19. LNST của công ty mẹ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_236,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,20. LNST của cổ đông không kiểm soát,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_237,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,21. Lãi cơ bản trên cổ phiếu (EPS),Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_238,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 20 - DN thông thường - Báo cáo KQKD,22. Lãi suy giảm trên cổ phiếu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_239,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"1. Tiền thu từ bán hàng, cung cấp DV và DT khác",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_240,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,2. Tiền chi trả cho người cung cấp hàng hóa và DV,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_241,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,3. Tiền chi trả cho người lao động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_242,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,4. Tiền lãi vay đã trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_243,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,5. Thuế TNDN đã nộp,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_244,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,6. Tiền thu khác từ HĐKD,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_245,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,7. Tiền chi khác cho HĐKD,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_246,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần từ HĐKD,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_247,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,1. Tiền chi mua sắm TSCĐ và TSDH khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_248,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ và TSDH",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_249,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"3. Tiền chi cho vay, mua công cụ nợ",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_250,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"4. Tiền thu hồi cho vay, bán lại công cụ nợ",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_251,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,5. Tiền chi đầu tư góp vốn vào đơn vị khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_252,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,6. Tiền thu hồi đầu tư góp vốn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_253,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"7. Tiền thu lãi cho vay, cổ tức và LN được chia",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_254,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần từ HĐ đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_255,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"1. Tiền thu từ phát hành CP, nhận vốn góp",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_256,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"2. Tiền trả lại vốn góp, mua lại CP đã phát hành",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_257,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,3. Tiền thu từ đi vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_258,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,4. Tiền trả nợ gốc vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_259,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,5. Tiền trả nợ gốc thuê tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_260,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_261,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần từ HĐ tài chính,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_262,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,Lưu chuyển tiền thuần trong kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_263,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,Tiền và tương đương tiền đầu kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_264,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,Ảnh hưởng của thay đổi tỷ giá hối đoái,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_265,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 21 - DN thông thường - Báo cáo LCTT trực tiếp,Tiền và tương đương tiền cuối kỳ,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_266,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,1. Lợi nhuận trước thuế,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_267,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Khấu hao TSCĐ và BĐSĐT,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_268,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Các khoản dự phòng,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_269,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Lãi/lỗ chênh lệch tỷ giá do đánh giá lại,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_270,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Lãi/lỗ từ hoạt động đầu tư,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_271,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Chi phí lãi vay,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_272,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Các khoản điều chỉnh khác,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_273,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,3. LN từ HĐKD trước thay đổi vốn lưu động,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_274,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Tăng/giảm các khoản phải thu,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_275,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Tăng/giảm hàng tồn kho,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_276,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Tăng/giảm các khoản phải trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_277,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Tăng/giảm chi phí trả trước,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_278,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Tăng/giảm chứng khoán kinh doanh,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_279,Data Explorer: Dữ liệu tài chính doanh nghiệp,Nhóm 22 - DN thông thường - Báo cáo LCTT gián tiếp,Tiền lãi vay đã trả,Base,GSDC,,,,,Pending - chưa thiết kế nguồn
