source,brd_id,table,functional_group,scope_status,scope_reason,table_meaning,notes,ba_email,steward_email
GSGD,BRD-SRC-GSGD-ANALYSIS_ATTRIBUTE_VALUE,ANALYSIS_ATTRIBUTE_VALUE,UID2.2 Tiêu chí và tham số phân tích,in_scope,,Giá trị tiêu chí phân tích theo từng vụ việc/quy trình,Atomic entity: Market Surveillance Analysis Criterion Value — lưu theo từng lần chạy để tái hiện kết quả,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_DEFINE_REPORT_TEMPLATE,ANALYSIS_DEFINE_REPORT_TEMPLATE,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,"Pure junction — không có giá trị nghiệp vụ, cấu hình biểu mẫu phân tích",Tham số cấu hình các biểu mẫu báo cáo,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_EXECUTION_LOG,ANALYSIS_EXECUTION_LOG,UID2.3 Thực thi và kết quả phân tích,in_scope,,Thông tin trạng thái phân tích quy trình của từng biểu mẫu,Atomic entity: Market Surveillance Analysis Execution Log,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_MM_STOCK_ACCOUNT,ANALYSIS_MM_STOCK_ACCOUNT,UID2.5 Phân tích Market Maker,in_scope,,Tài khoản chứng khoán Market Maker,Atomic entity: Market Surveillance Market-Maker Stock Account,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_MM_STOCK_WINDOW,ANALYSIS_MM_STOCK_WINDOW,UID2.5 Phân tích Market Maker,in_scope,,Cửa sổ chứng khoán phân tích Market Maker,Atomic entity: Market Surveillance Market-Maker Stock Window,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_MM_STOCK_WINDOW_DETAIL,ANALYSIS_MM_STOCK_WINDOW_DETAIL,UID2.5 Phân tích Market Maker,in_scope,,Chi tiết cửa sổ chứng khoán Market Maker,Atomic entity: Market Surveillance Market-Maker Stock Window Detail,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_MM_TIME_WINDOW,ANALYSIS_MM_TIME_WINDOW,UID2.5 Phân tích Market Maker,in_scope,,Cửa sổ thời gian phân tích Market Maker,Atomic entity: Market Surveillance Market-Maker Time Window,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_REPORT,ANALYSIS_REPORT,UID2.3 Thực thi và kết quả phân tích,in_scope,,Báo cáo phân tích,Atomic entity: Market Surveillance Analysis Report — báo cáo tổng hợp theo vụ việc/lần chạy,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_SUSPICIOUS_ACCOUNT,ANALYSIS_SUSPICIOUS_ACCOUNT,UID2.3 Thực thi và kết quả phân tích,in_scope,,Phân tích tài khoản nghi vấn,Atomic entity: Market Surveillance Suspicious Account Analysis Result,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_SUSPICIOUS_ACCOUNT_CODE,ANALYSIS_SUSPICIOUS_ACCOUNT_CODE,UID2.3 Thực thi và kết quả phân tích,in_scope,,Thông tin tài khoản nghi vấn của từng biểu mẫu,Atomic entity: Market Surveillance Analysis Suspicious Account Snapshot,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_WORKFLOW,ANALYSIS_WORKFLOW,UID2.6 Cấu hình workflow phân tích vụ việc,out_of_scope,"Operational config — định nghĩa/clone quy trình phân tích, người dùng tự cấu hình",Quản lý workflow master,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_WORKFLOW_HISTORY_LOG,ANALYSIS_WORKFLOW_HISTORY_LOG,UID2.6 Cấu hình workflow phân tích vụ việc,out_of_scope,Audit Log nguồn — lịch sử xoá quy trình phân tích,Quản lý lịch sử xoá quy trình phân tích,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_WORKFLOW_TEMPLATE,ANALYSIS_WORKFLOW_TEMPLATE,UID2.6 Cấu hình workflow phân tích vụ việc,out_of_scope,Operational config — danh sách báo cáo & thứ tự hiển thị theo workflow,Quản lý danh sách báo cáo theo workflow và lưu thứ tự hiển thị,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ANALYSIS_WORKFLOW_USER,ANALYSIS_WORKFLOW_USER,UID2.6 Cấu hình workflow phân tích vụ việc,out_of_scope,Operational config — phân quyền user theo workflow,Quản lý danh sách tài khoản sử dụng theo workflow,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-ATTRIBUTE_CATALOG,ATTRIBUTE_CATALOG,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,"Operational config — danh mục thuộc tính phục vụ report/dashboard engine (SERVICE_URL, ATTR_ROLE)",Danh mục thuộc tính phân tích,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-AUDIT_LOG,AUDIT_LOG,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational/system data — audit trail thao tác người dùng,Nhật ký hệ thống,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-BUSINESS_DASHBOARD,BUSINESS_DASHBOARD,UID3.3 Dashboard & thống kê vận hành,out_of_scope,"Dữ liệu tổng hợp sẵn (snapshot KPI) cho dashboard — thuộc tầng Gold/Summary, không phải Atomic","Snapshot số liệu thống kê nghiệp vụ (tổ chức niêm yết, CTCK, quỹ) phục vụ dashboard",,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CASE_APPROVAL_STEP,CASE_APPROVAL_STEP,UID2.1 Khởi tạo và phê duyệt vụ việc,in_scope,,Tiến trình gửi duyệt vụ việc,Atomic entity: Market Surveillance Case Approval Step Log,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CASE_ATTACH_FILE,CASE_ATTACH_FILE,UID2.1 Khởi tạo và phê duyệt vụ việc,in_scope,,File đính kèm vụ việc,Atomic entity: Market Surveillance Case Document Attachment,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CASE_FILE,CASE_FILE,UID2.1 Khởi tạo và phê duyệt vụ việc,in_scope,,Vụ việc,Atomic entity: Market Surveillance Case,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CASE_FILE_SECURITIES_CODE,CASE_FILE_SECURITIES_CODE,UID2.1 Khởi tạo và phê duyệt vụ việc,in_scope,,Bảng trung gian giữa vụ việc và mã chứng khoán,Atomic entity: Market Surveillance Case Securities — danh sách mã CK liên quan tới vụ việc (N-N),huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CASE_FILE_WORKFLOW,CASE_FILE_WORKFLOW,UID2.1 Khởi tạo và phê duyệt vụ việc,in_scope,,Quy trình xử lý vụ việc,Atomic entity: Market Surveillance Case Workflow Step,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CATEGORY_CONFIG,CATEGORY_CONFIG,UID3.4 Danh mục dùng chung (Reference Data),out_of_scope,"Reference Data — xử lý thành Classification Value scheme, không tạo Atomic entity",Cấu hình các danh mục dùng chung,Nguồn cho các Classification Value scheme của GSGD,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CATEGORY_ITEM,CATEGORY_ITEM,UID3.4 Danh mục dùng chung (Reference Data),out_of_scope,"Reference Data — xử lý thành Classification Value, không tạo Atomic entity","Cấu hình ITEM trong danh mục dùng chung(phục vụ cấu hình động các dropdown, listbox, …)",,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-CATEGORY_ITEM_HISTORY,CATEGORY_ITEM_HISTORY,UID3.4 Danh mục dùng chung (Reference Data),out_of_scope,Audit Log nguồn — lịch sử thay đổi cấu hình ITEM danh mục,Lịch sử thay đổi cấu hình ITEM danh mục,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPANY_EVENT,COMPANY_EVENT,UID1.2 Khai thác thông tin doanh nghiệp,in_scope,,Sự kiện tổ chức niêm yết,"Atomic entity: Listed Company Corporate Event — sự kiện ảnh hưởng giá tham chiếu, quản lý local bởi Ban GSTT",huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPANY_EVENT_HISTORY,COMPANY_EVENT_HISTORY,UID1.2 Khai thác thông tin doanh nghiệp,out_of_scope,Audit Log nguồn — lịch sử thay đổi sự kiện TCNY,Lịch sử thay đổi sự kiện tổ chức niêm yết,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPLIANCE_REPORT_CONFIG,COMPLIANCE_REPORT_CONFIG,UID1.5 Quản lý báo cáo tuân thủ,in_scope,,Định nghĩa cấu trúc bảng cho từng loại báo cáo tuân thủ,Atomic entity: Market Surveillance Compliance Report Column Config,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPLIANCE_REPORT_DATA,COMPLIANCE_REPORT_DATA,UID1.5 Quản lý báo cáo tuân thủ,in_scope,,Dữ liệu chi tiết báo cáo tổng hợp,"Atomic entity: Market Surveillance Compliance Report Row Data — row_data là JSON blob, giữ dạng Text",huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPLIANCE_REPORT_FORM,COMPLIANCE_REPORT_FORM,UID1.5 Quản lý báo cáo tuân thủ,in_scope,,Mỗi file Excel uploaded trong 1 submission,Atomic entity: Compliance Report Form,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPLIANCE_REPORT_FORM_TEMPLATE,COMPLIANCE_REPORT_FORM_TEMPLATE,UID1.5 Quản lý báo cáo tuân thủ,in_scope,,Tầng Biểu mẫu thành phần — định nghĩa từng file Excel bắt buộc trong 1 phụ lục,Atomic entity: Compliance Report Form Template — định nghĩa từng file Excel bắt buộc trong 1 phụ lục,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPLIANCE_REPORT_MASTER,COMPLIANCE_REPORT_MASTER,UID1.5 Quản lý báo cáo tuân thủ,in_scope,,Thông tin tổng hợp báo cáo tuân thủ theo kỳ khác nhau,Atomic entity: Market Surveillance Compliance Report Instance,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-COMPLIANCE_REPORT_TEMPLATE,COMPLIANCE_REPORT_TEMPLATE,UID1.5 Quản lý báo cáo tuân thủ,in_scope,,Danh sách các loại báo cáo tuân thủ,Atomic entity: Market Surveillance Compliance Report Template — danh mục loại BC tuân thủ (BM057–BM108),huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD,DASHBOARD,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — danh mục dashboard,Lưu danh mục dashboard,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_ADMIN_CONFIG,DASHBOARD_ADMIN_CONFIG,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — đầu mối cấu hình dashboard theo user,Lưu đầu mối cấu hình dashboard theo từng user,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_ADMIN_CONFIG_ITEM,DASHBOARD_ADMIN_CONFIG_ITEM,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — widget cụ thể trong 1 version,Lưu widget cụ thể nằm ở version nào,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_ADMIN_CONFIG_REGION,DASHBOARD_ADMIN_CONFIG_REGION,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — vùng layout cấu hình dashboard,Vùng layout trong cấu hình dashboard theo version,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_ADMIN_CONFIG_ROW,DASHBOARD_ADMIN_CONFIG_ROW,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — layout theo hàng trong 1 version,Lưu cấu trúc layout theo từng hàng trong một version,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_ADMIN_CONFIG_VERSION,DASHBOARD_ADMIN_CONFIG_VERSION,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — lịch sử version cấu hình dashboard,Lưu lịch sử version cấu hình,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_WIDGET,DASHBOARD_WIDGET,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — danh mục widget kéo thả lên dashboard,Lưu danh mục widget có thể kéo thả lên dashboard,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_WIDGET_CHART,DASHBOARD_WIDGET_CHART,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — cấu hình biểu đồ gắn với widget,Lưu thông tin biểu đồ gắn với widget,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_WIDGET_FILTER,DASHBOARD_WIDGET_FILTER,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — filter widget,Bộ lọc áp dụng cho widget dashboard,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_WIDGET_GROUP,DASHBOARD_WIDGET_GROUP,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — nhóm widget,Nhóm các widget trên dashboard,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DASHBOARD_WIDGET_GROUP_FILTER,DASHBOARD_WIDGET_GROUP_FILTER,UID3.3 Dashboard & thống kê vận hành,out_of_scope,Operational/UI metadata — filter theo nhóm widget,Liên kết bộ lọc với nhóm widget dashboard,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DOCUMENT_OUTGOING,DOCUMENT_OUTGOING,UID1.8 Văn bản đi,in_scope,,Văn bản đi,Atomic entity: Outgoing Document — văn bản đi sinh từ Document Template + dữ liệu input,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DOCUMENT_TEMPLATE,DOCUMENT_TEMPLATE,UID1.8 Văn bản đi,out_of_scope,Operational/system data — biểu mẫu/placeholder sinh văn bản Word (UI metadata),Biểu mẫu văn bản đi,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DOCUMENT_TEMPLATE_EXCEL_COLUMN,DOCUMENT_TEMPLATE_EXCEL_COLUMN,UID1.8 Văn bản đi,out_of_scope,Operational/system data — cấu hình cột Excel của placeholder kiểu Upload Excel,Cấu hình cột Excel của document_template_field kiểu Upload Excel,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-DOCUMENT_TEMPLATE_FIELD,DOCUMENT_TEMPLATE_FIELD,UID1.8 Văn bản đi,out_of_scope,Operational/system data — placeholder bóc tách từ tệp Word,Placeholder bóc tách từ tệp Word,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-INVESTOR_ACCOUNT,INVESTOR_ACCOUNT,UID1.1 Quản lý tài khoản nhà đầu tư,in_scope,,Thông tin tài khoản nhà đầu tư,"Atomic entity: Investor Trading Account — nguồn gốc từ VSDC; nhiều cột enum (APPROVAL_STATUS, MARGIN_SERVICE_ENABLED...) cần định nghĩa Classification Value khi LLD",huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-INVESTOR_ACCOUNT_DASHBOARD,INVESTOR_ACCOUNT_DASHBOARD,UID3.3 Dashboard & thống kê vận hành,out_of_scope,"Dữ liệu tổng hợp sẵn (snapshot KPI) cho dashboard — thuộc tầng Gold/Summary, không phải Atomic",Snapshot số liệu thống kê tài khoản nhà đầu tư phục vụ dashboard,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-INVESTOR_ACCOUNT_EXTEND_INFO,INVESTOR_ACCOUNT_EXTEND_INFO,UID1.1 Quản lý tài khoản nhà đầu tư,in_scope,,Thông tin mở rộng tài khoản nhà đầu tư,"Atomic entity: Investor Trading Account Extended Info — thông tin liên hệ/ngân hàng bổ sung, quan hệ 1-1 với Investor Trading Account (join qua ACCOUNT_CODE)",huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-INVESTOR_ACCOUNT_HISTORY,INVESTOR_ACCOUNT_HISTORY,UID1.1 Quản lý tài khoản nhà đầu tư,out_of_scope,Audit Log nguồn — lịch sử thay đổi thông tin tài khoản NĐT,Lịch sử thay đổi tài khoản,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-METRIC_CATALOG,METRIC_CATALOG,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,"Operational config — danh mục chỉ số phục vụ dashboard engine (chứa SQL_TEMPLATE, SERVICE_URL)",Danh mục chỉ số phân tích,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-METRIC_CATALOG_RELATIONSHIP,METRIC_CATALOG_RELATIONSHIP,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational config — quan hệ giữa các metric trong dashboard engine,Quan hệ danh mục chỉ số,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-NOTIFICATION,NOTIFICATION,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational — hạ tầng thông báo hệ thống,Lưu thông báo,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-NOTIFICATION_RECIPIENT,NOTIFICATION_RECIPIENT,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational — trạng thái thông báo tới từng người nhận,Lưu trạng thái thông báo đến người nhận,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_ASSIGNMENT,REPORT_ASSIGNMENT,UID1.6 Xử lý & phân công báo cáo (chung),in_scope,,Phân công xử lý báo cáo,Atomic entity: Market Surveillance Report Assignment — bản ghi được update khi thu hồi phân công (REVOKED_*),huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_ASSIGNMENT_NOTIFICATION,REPORT_ASSIGNMENT_NOTIFICATION,UID1.6 Xử lý & phân công báo cáo (chung),out_of_scope,Operational — hạ tầng gửi thông báo (toast/bell/email) cho phân công báo cáo,Quản lý thông báo cho phân công xử lý báo cáo,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_ATTACH_FILE,REPORT_ATTACH_FILE,UID1.6 Xử lý & phân công báo cáo (chung),in_scope,,File đính kèm phụ lục báo cáo (ngoài Excel biểu mẫu),Atomic entity: Market Surveillance Report Attachment,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_COMMENT,REPORT_COMMENT,UID1.6 Xử lý & phân công báo cáo (chung),in_scope,,Nhận xét từ các Ban/đơn vị trong UBCKNN,Atomic entity: Market Surveillance Report Comment,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_PARAMETER,REPORT_PARAMETER,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,"Operational/system config — tham số dùng chung cho report template. LƯU Ý: Source CSV hiện chưa có dữ liệu cột cho bảng này, cần khảo sát bổ sung",Quản lý tham số báo cáo,GAP: chưa có cột nào trong GSGD_Columns.csv cho bảng này — không sinh được file cột,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_PARAMETER_HISTORY_LOG,REPORT_PARAMETER_HISTORY_LOG,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Audit Log nguồn — lịch sử thay đổi tham số báo cáo,Quản lý lịch sử xoá tham số báo cáo,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_PROCESS_HISTORY,REPORT_PROCESS_HISTORY,UID1.6 Xử lý & phân công báo cáo (chung),in_scope,,"Lịch sử xử lý cho cả 2 loại báo cáo (tuân thủ, bất thường)","Atomic entity: Market Surveillance Report Process History — REPORT_TYPE phân biệt Compliance/Abnormal, REPORT_ID không có FK cứng (polymorphic)",huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_TEMPLATE,REPORT_TEMPLATE,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational/system data — UI metadata cấu hình biểu mẫu báo cáo,Mẫu báo cáo,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_TEMPLATE_PARAMETER,REPORT_TEMPLATE_PARAMETER,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational/system config — tham số hoá mẫu báo cáo (liên kết REPORT_TEMPLATE/REPORT_PARAMETER/ATTRIBUTE_CATALOG),Tham số mẫu báo cáo,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-REPORT_TEMPLATE_WORKFLOW,REPORT_TEMPLATE_WORKFLOW,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational/system data — cấu hình biểu mẫu theo quy trình phân tích vụ việc,Cấu hình biểu mẫu cho quy trình phân tích vụ việc,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SECURITIES_GROUP,SECURITIES_GROUP,UID1.3 Quản lý mã chứng khoán,in_scope,,Nhóm chứng khoán,Atomic entity: Securities Watchlist Group — watchlist do Ban GSTT tự quản lý,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SECURITIES_GROUP_HISTORY,SECURITIES_GROUP_HISTORY,UID1.3 Quản lý mã chứng khoán,out_of_scope,Audit Log nguồn — lịch sử thay đổi nhóm CK,Lịch sử thay đổi nhóm chứng khoán,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SECURITIES_GROUP_MEMBER,SECURITIES_GROUP_MEMBER,UID1.3 Quản lý mã chứng khoán,in_scope,,Thành viên nhóm chứng khoán,Denormalize vào Securities Watchlist Group entity — Array<Text>,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SUSPICIOUS_ACCOUNT,SUSPICIOUS_ACCOUNT,UID2.4 Tài khoản nghi vấn (kết luận vụ việc),in_scope,,Tài khoản nghi vấn,Atomic entity: Market Surveillance Suspicious Account — output nghiệp vụ cuối cùng của vụ việc,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SUSPICIOUS_ACCOUNT_GROUP,SUSPICIOUS_ACCOUNT_GROUP,UID2.4 Tài khoản nghi vấn (kết luận vụ việc),in_scope,,Nhóm tài khoản nghi vấn,Atomic entity: Market Surveillance Suspicious Account Group,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SYSTEM_CONFIG,SYSTEM_CONFIG,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational/system data — tham số cấu hình hệ thống,Cấu hình hệ thống,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SYSTEM_PARAMETER,SYSTEM_PARAMETER,UID3.2 Cấu hình & vận hành hệ thống,out_of_scope,Operational/system data — tham số vận hành hệ thống,Tham số hệ thống,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-SYSTEM_PERMISSION,SYSTEM_PERMISSION,UID3.1 Người dùng & phân quyền,out_of_scope,Operational/system data — danh sách quyền hệ thống,Quyền hệ thống,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW,TRANSACTION_REVIEW,UID1.7 Rà soát giao dịch,in_scope,,Rà soát giao dịch,Atomic entity: Market Surveillance Transaction Review Job — tương tự Case File nhưng cho luồng rà soát giao dịch định kỳ/theo yêu cầu,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_ACCOUNT_CODE,TRANSACTION_REVIEW_ACCOUNT_CODE,UID1.7 Rà soát giao dịch,in_scope,,Mã tài khoản rà soát giao dịch,Atomic entity: Transaction Review Account — mã TK thuộc phạm vi rà soát,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_ACCOUNT_GROUP,TRANSACTION_REVIEW_ACCOUNT_GROUP,UID1.7 Rà soát giao dịch,in_scope,,Nhóm tài khoản rà soát giao dịch,Atomic entity: Transaction Review Account Group — nhóm TK gắn với job rà soát,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_ACCOUNT_GROUP_MEMBER,TRANSACTION_REVIEW_ACCOUNT_GROUP_MEMBER,UID1.7 Rà soát giao dịch,in_scope,,Thành viên nhóm tài khoản rà soát giao dịch,Atomic entity: Transaction Review Account Group Member,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_ANALYSIS_ATTRIBUTE_VALUE,TRANSACTION_REVIEW_ANALYSIS_ATTRIBUTE_VALUE,UID1.7 Rà soát giao dịch,in_scope,,Giá trị tiêu chí phân tích rà soát giao dịch,Atomic entity: Transaction Review Analysis Criterion Value,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_ATTACH_FILE,TRANSACTION_REVIEW_ATTACH_FILE,UID1.7 Rà soát giao dịch,in_scope,,File đính kèm rà soát giao dịch,Atomic entity: Transaction Review Document Attachment,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_EXECUTION_LOG,TRANSACTION_REVIEW_EXECUTION_LOG,UID1.7 Rà soát giao dịch,in_scope,,Log thực thi rà soát giao dịch,Atomic entity: Transaction Review Execution Log,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_REPORT_TEMPLATE_WORKFLOW,TRANSACTION_REVIEW_REPORT_TEMPLATE_WORKFLOW,UID1.7 Rà soát giao dịch,out_of_scope,Operational/system data — cấu hình biểu mẫu theo quy trình rà soát giao dịch,Cấu hình biểu mẫu rà soát giao dịch,,huy.pham@fssc.com.vn,username@ubck.com.vn
GSGD,BRD-SRC-GSGD-TRANSACTION_REVIEW_SECURITIES_CODE,TRANSACTION_REVIEW_SECURITIES_CODE,UID1.7 Rà soát giao dịch,in_scope,,Mã chứng khoán rà soát giao dịch,Atomic entity: Transaction Review Securities — mã CK thuộc phạm vi rà soát,huy.pham@fssc.com.vn,username@ubck.com.vn
