bcv_core_object,silver_entity,silver_table,silver_attribute,silver_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Offering End Date,ofrg_end_dt,Ngày kết thúc đợt chào bán.,Date,date,TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.offering_end_date,,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Successful Security Quantity,scss_scr_qty,Tổng số chứng khoán chào bán/phát hành thành công.,Small Counter,int,TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.successful_security_qty,,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Actual Proceeds Amount,act_procd_amt,Tổng số tiền thực thu từ đợt chào bán/phát hành (VNĐ).,Currency Amount,"decimal(23,2)",TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.actual_proceeds_am,,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Capital Usage Plan,cptl_usg_pln,Phương án sử dụng vốn.,Text,string,TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.capital_usage_plan,,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Created By Login Name,crt_by_login_nm,Người tạo (login_name của logins).,Text,string,TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.created_date,,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Last Updated By Login Name,last_udt_by_login_nm,Người sửa (login_name của logins).,Text,string,TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Securities Offering,pblc_co_scr_ofrg,Last Updated Timestamp,last_udt_tms,Ngày sửa.,Timestamp,timestamp,TRUE,FALSE,IDS,company_securities_issuance,IDS.company_securities_issuance.last_updated_date,,Source System Code = 'IDS_company_securities_issuance',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Public Company Tender Offer Id,pblc_co_tender_ofr_id,Khóa đại diện cho đợt chào mua công khai.,Surrogate Key,string,FALSE,TRUE,IDS,company_tender_offer,,PK surrogate.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Public Company Tender Offer Code,pblc_co_tender_ofr_code,Mã định danh (tự động tăng). BK.,Text,string,FALSE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.id,BK chính. PK nguồn.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,IDS,company_tender_offer,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Public Company Id,pblc_co_id,FK đến công ty đại chúng (công ty mục tiêu).,Surrogate Key,string,FALSE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.company_profile_id,FK target: Public Company.Public Company Id.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Public Company Code,pblc_co_code,Mã công ty đại chúng.,Text,string,FALSE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.company_profile_id,Lookup pair: Public Company.Public Company Code. Pair with Public Company Id.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Tender Offeror Name,tender_offeror_nm,Tên tổ chức/cá nhân chào mua công khai (tiếng Việt).,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.tender_offeror_name_vi,Text denormalized — bên chào mua không có entity Involved Party riêng trong scope IDS.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Tender Offeror English Name,tender_offeror_en_nm,Tên tổ chức/cá nhân chào mua công khai (tiếng Anh).,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.tender_offeror_name_en,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Tender Offeror Identification Number,tender_offeror_identn_nbr,Số CMND/Hộ chiếu/GCN ĐKDN của bên chào mua.,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.offeror_id_no,Text denormalized — bên chào mua không có entity riêng.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Tender Offeror Relationship,tender_offeror_rltnp,Mối quan hệ giữa bên chào mua với công ty mục tiêu.,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.offeror_relationship,Text tự do từ nguồn.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Securities Agent Name,scr_agnt_nm,Tên công ty chứng khoán làm đại lý (tiếng Việt).,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.securities_agent_name_vi,Text denormalized — đại lý chứng khoán không có entity Involved Party trong scope IDS.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Securities Agent English Name,scr_agnt_en_nm,Tên công ty chứng khoán làm đại lý (tiếng Anh).,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.securities_agent_name_en,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Planned Offer From Date,pln_ofr_fm_dt,Thời gian dự kiến chào mua — từ ngày.,Date,date,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.planned_offer_from_date,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Planned Offer To Date,pln_ofr_to_dt,Thời gian dự kiến chào mua — đến ngày.,Date,date,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.planned_offer_to_date,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Pre Offer Share Quantity,pre_ofr_shr_qty,Số cổ phiếu sở hữu trước khi chào mua.,Small Counter,int,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.pre_offer_share_qty,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Pre Offer Share Ratio,pre_ofr_shr_rto,Tỷ lệ cổ phiếu sở hữu trước khi chào mua.,Percentage,"decimal(5,2)",TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.pre_offer_share_ratio,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Planned Offer Share Quantity,pln_ofr_shr_qty,Số cổ phiếu dự kiến chào mua.,Small Counter,int,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.planned_offer_share_qty,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Planned Offer Share Ratio,pln_ofr_shr_rto,Tỷ lệ cổ phiếu dự kiến chào mua.,Percentage,"decimal(5,2)",TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.planned_offer_share_ratio,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Planned Offer Price Amount,pln_ofr_prc_amt,Giá chào mua.,Currency Amount,"decimal(23,2)",TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.planned_offer_price,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Acquired Share Quantity,acq_shr_qty,Số cổ phiếu mua được trong đợt chào mua.,Small Counter,int,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.acquired_share_qty,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Acquired Share Ratio,acq_shr_rto,Tỷ lệ cổ phiếu mua được trong đợt chào mua.,Percentage,"decimal(5,2)",TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.acquired_share_ratio,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Post Offer Share Quantity,pst_ofr_shr_qty,Số cổ phiếu sở hữu sau khi chào mua.,Small Counter,int,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.post_offer_share_qty,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Post Offer Share Ratio,pst_ofr_shr_rto,Tỷ lệ cổ phiếu sở hữu sau khi chào mua.,Percentage,"decimal(5,2)",TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.post_offer_share_ratio,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Created By Login Name,crt_by_login_nm,Người tạo (login_name của logins).,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.created_date,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Last Updated By Login Name,last_udt_by_login_nm,Người sửa (login_name của logins).,Text,string,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_company_tender_offer',
Business Activity,Public Company Tender Offer,pblc_co_tender_ofr,Last Updated Timestamp,last_udt_tms,Ngày sửa.,Timestamp,timestamp,TRUE,FALSE,IDS,company_tender_offer,IDS.company_tender_offer.last_updated_date,,Source System Code = 'IDS_company_tender_offer',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Risk Alert Resolution Id,rsk_alert_rsl_id,Khóa đại diện cho bản ghi xử lý cảnh báo.,Surrogate Key,string,FALSE,TRUE,QLRR,risk_alert_resolution,,,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Risk Alert Resolution Code,rsk_alert_rsl_code,Mã định danh bản ghi xử lý. BK. Map từ PK bảng nguồn.,Text,string,FALSE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.id,BK của entity.,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,FALSE,FALSE,QLRR,risk_alert_resolution,,,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Risk Alert Id,rsk_alert_id,FK đến cảnh báo liên quan.,Surrogate Key,string,FALSE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.alert_id,FK target: Risk Alert.Risk Alert Id.,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Risk Alert Code,rsk_alert_code,Mã cảnh báo liên quan.,Text,string,FALSE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.alert_id,Lookup pair: Risk Alert.Risk Alert Code. Pair with Risk Alert Id.,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Resolution Type Code,rsl_tp_code,"Loại xử lý cảnh báo: 1=Quick (không giải trình), 2=Detailed (có giải trình).",Classification Value,string,FALSE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.resolution_type,Scheme: RISK_ALERT_RESOLUTION_TYPE.,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Explanation Content,explanation_cntnt,Nội dung giải trình chi tiết (chỉ khi resolution_type=2).,Text,string,TRUE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.explanation_content,,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Resolved At,rslv_at,Thời điểm xử lý cảnh báo.,Timestamp,timestamp,FALSE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.resolved_at,,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Resolved By Id,rslv_by_id,User ID người xử lý cảnh báo (denormalized).,Text,string,FALSE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.resolved_by_id,Denormalized — không có User entity trên Silver.,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Alert Resolution,rsk_alert_rsl,Resolved By Name,rslv_by_nm,Tên người xử lý cảnh báo (denormalized).,Text,string,FALSE,FALSE,QLRR,risk_alert_resolution,QLRR.risk_alert_resolution.resolved_by_name,Denormalized. Pair với Resolved By Id.,Source System Code = 'QLRR_risk_alert_resolution',
Business Activity,Risk Report Upload Batch,rsk_rpt_upload_btch,Risk Report Upload Batch Id,rsk_rpt_upload_btch_id,Khóa đại diện cho đợt upload báo cáo.,Surrogate Key,string,FALSE,TRUE,QLRR,risk_report_upload_batch,,,Source System Code = 'QLRR_risk_report_upload_batch',
Business Activity,Risk Report Upload Batch,rsk_rpt_upload_btch,Risk Report Upload Batch Code,rsk_rpt_upload_btch_code,Mã định danh đợt upload. BK. Map từ PK bảng nguồn.,Text,string,FALSE,FALSE,QLRR,risk_report_upload_batch,QLRR.risk_report_upload_batch.id,BK của entity.,Source System Code = 'QLRR_risk_report_upload_batch',
Business Activity,Risk Report Upload Batch,rsk_rpt_upload_btch,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,FALSE,FALSE,QLRR,risk_report_upload_batch,,,Source System Code = 'QLRR_risk_report_upload_batch',
