eform_id,content_type,eform_title,field_key,field_label,field_type,index_table,content_field_pattern,value_column,options,ghi_chu
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tỷ lệ,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Đặc điểm,textarea,TextFieldIndex,,BigText,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tổng số lượng,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tỷ số,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tên tổ chức tư vấn,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tổng số,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Quyền và nghĩa vụ,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Thị trường phát hành,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tên tổ chức,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tên tổ chức bảo lãnh phát hành,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tên tổ chức tư vấn,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Bên liên quan khác,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Nhập tên giấy tờ khác nếu có,textarea,TextFieldIndex,,BigText,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Số giấy,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Tên công ty mục tiêu/công ty quản lý quỹ đầu tư chứng khoán quản lý quỹ đầu tư mục tiêu,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Fax,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Website,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Số,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Tên cá nhân đăng ký chào bán,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Số CCCD/CMND/Hộ chiếu,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nơi cấp,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Địa chỉ liên hệ,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Website,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Tài liệu kèm theo,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 23,BaoCaoKetQuaChaoban,Báo cáo kết quả chào bán cổ phiếu,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số giấy,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số giấy,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên giao dịch,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số GP,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Fax,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Tên chứng quyền,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Loại,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Kiểu chứng quyền,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Phương thức thanh toán,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Thời hạn,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Tỷ lệ,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Giá thực hiện,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Giá thực hiện,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Giá chào bán,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Giá chào bán,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số GP,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Fax,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Website,input-url,LinkFieldIndex,,Url,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Bên liên quan khác,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 76A,ChaobanChungquyen,Giấy đăng ký chào bán chứng quyền có bảo đảm,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số giấy phép,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập địa chỉ công ty,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số fax,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,"Nhập tên của quỹ/công ty đầu tư chứng khoán (tên đầy đủ, tên viết tắt, tên tiếng Anh (nếu có)",input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập mục tiêu đầu tư,textarea,TextFieldIndex,,BigText,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập chiến lược đầu tư,textarea,TextFieldIndex,,BigText,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập chỉ số tham chiếu (nếu có),input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập nơi niêm yết,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Chọn loại hình quỹ,select,TextFieldIndex,,Text,Quỹ đóng|Quỹ mở|Quỹ ETF|Quỹ BĐS|Quỹ thành viên,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập thời hạn hoạt động (nếu có),input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số lượng chứng chỉ quỹ trong một lô,input-number,NumericFieldIndex,,Numeric,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập mệnh giá CCQ,input-number,NumericFieldIndex,,Numeric,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập tổng số lượng CCQ dự kiến,input-number,NumericFieldIndex,,Numeric,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập tổng số lượng CCQ tối đa,input-number,NumericFieldIndex,,Numeric,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập tên ngân hàng,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập giấy phép thành lập,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập sô giấy chứng nhận,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số fax,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập tên công ty chứng khoán/ ngân hàng lưu ký,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số GPTL,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số fax,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập giấy phép thành lập,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 100,ChaobanCCQ,Giấy đăng ký chào bán chứng chỉ quỹ,,Nhập số fax,input-text,TextFieldIndex,,Text,,
