id,name,description,description_vi,related_term_name,bcv_category
135e5b6e-f65c-4527-b811-fbeb4a7da57d,Arrangement Customer Ranking,"Distinguishes between Customers in an Arrangement according to their ranking within the terms of the Arrangement. For example, to identify the primary borrower in a Loan Arrangement, who has has the primary obligation to repay the loan - also referred to as the Obligor.","[Auto] Phân biệt giữa các Khách hàng trong Thỏa thuận theo xếp hạng của họ trong các điều khoản của Thỏa thuận. Ví dụ: để xác định người đi vay chính trong Thỏa thuận cho vay, người có nghĩa vụ chính là hoàn trả khoản vay - còn được gọi là Người có nghĩa vụ.",Arrangement Customer Ranking,Arrangement
158eb9b1-ff81-427f-8fb9-aaf45369ec2b,Negotiated Settlement With Loss Type,Distinguishes between Negotiated Settlements With Loss according to the nature of the settlement agreed; for example reduce principal amount.,[Auto] Phân biệt giữa các thỏa thuận dàn xếp có thương lượng và tổn thất theo tính chất của thỏa thuận dàn xếp đã thỏa thuận; ví dụ giảm số tiền gốc.,Negotiated Settlement With Loss Type,Arrangement
15b32770-44e5-4d75-bd1f-70dbca7c8668,Guarantor Type,Distinguishes between Guarantee Arrangements according to the type of Involved Party supplying the Guarantee.,[Auto] Phân biệt giữa các Thỏa thuận bảo lãnh theo loại Bên liên quan cung cấp Bảo lãnh.,Guarantor Type,Arrangement
1910bfd2-7562-48bb-9004-b9126c6eb468,Arrangement Term Type,Distinguishes between Arrangements according to whether the Arrangement is for a fixed or a variable duration.,[Auto] Phân biệt giữa các Thỏa thuận tùy theo Thỏa thuận có thời hạn cố định hay thay đổi.,Arrangement Term Type,Arrangement
1b5eec7d-3da5-4bcd-8bdb-434401a51ce8,Arrangement Funding Income Source,Distinguishes between Arrangements according to the type of income used to fund the arrangement. Funding may involve a combination of income sources such as salary and commission income.,[Auto] Phân biệt giữa các Thỏa thuận theo loại thu nhập được sử dụng để tài trợ cho thỏa thuận. Việc tài trợ có thể liên quan đến sự kết hợp của các nguồn thu nhập như thu nhập từ tiền lương và hoa hồng.,Arrangement Funding Income Source,Arrangement
1df0e0a4-a906-49b3-afa2-ea4e750b1248,Standing Order Payment Type,Distinguishes between Standing Order payments according to the relationship between the involved Arrangements and the Financial Institution; for example depending on whether the involved Arrangements are managed by the Financial Institution or are external.,[Auto] Phân biệt giữa các khoản thanh toán theo Lệnh thường trực theo mối quan hệ giữa các Thỏa thuận liên quan và Tổ chức Tài chính; ví dụ tùy thuộc vào việc các Thỏa thuận liên quan được quản lý bởi Tổ chức Tài chính hay bên ngoài.,Standing Order Payment Type,Arrangement
22fb15f0-b0c6-46fe-b05f-fed95bc7992e,Negotiated Settlement Without Loss Type,"Distinguishes between Negotiated Settlements Without Loss according to the nature of the settlement agreed; for example, extension of debt period.",[Auto] Phân biệt giữa các Thỏa thuận dàn xếp không tổn thất theo tính chất của việc dàn xếp đã thỏa thuận; ví dụ như gia hạn thời gian nợ.,Negotiated Settlement Without Loss Type,Arrangement
27eb4345-dff2-4610-990f-e6f0b28b0635,Arrangement Credit Source Multiplicity,"Distinguishes between Arrangements according to the number of Involved Parties that provide credit in the Arrangement. The credit provided can be in the form of funds, lines of credit, guarantees, or other backup facilities.","[Auto] Phân biệt giữa các Thỏa thuận theo số lượng Bên liên quan cung cấp tín dụng trong Thỏa thuận. Tín dụng được cung cấp có thể dưới dạng quỹ, hạn mức tín dụng, bảo lãnh hoặc các phương tiện dự phòng khác.",Arrangement Credit Source Multiplicity,Arrangement
28812689-7d76-42ae-a87a-e32fa20acb85,Arrangement Initiation Nature,Distinguishes between Arrangements according to the form in which they were originally agreed.,[Auto] Phân biệt giữa các Thỏa thuận theo hình thức mà chúng đã được thỏa thuận ban đầu.,Arrangement Initiation Nature,Arrangement
28826d6e-3393-4bfe-92c8-8229f999613f,Syndicate Participation Arrangement Type,Distinguishes between Syndicate Participations according to whether the Financial Institution's involvement in the consortium is as leader or a member.,[Auto] Phân biệt giữa các Bên tham gia hợp vốn tùy theo sự tham gia của Tổ chức tài chính trong liên minh với tư cách là người lãnh đạo hay thành viên.,Syndicate Participation Arrangement Type,Arrangement
2a665543-938d-4624-a7fe-ba742f2e8172,Arrangement Resale Potential,"Distinguishes between Arrangements according to their potential for resale, for example depending on whether any impediment exists preventing the resale of the Arrangement.","[Auto] Phân biệt giữa các Thỏa thuận theo khả năng bán lại của chúng, ví dụ: tùy thuộc vào việc có tồn tại bất kỳ trở ngại nào ngăn cản việc bán lại Thỏa thuận hay không.",Arrangement Resale Potential,Arrangement
2d5590e9-4af1-43f4-a4ba-b187d082c84f,Mortgage Loan Purpose,Distinguishes between Mortgage Arrangements according its purpose; for example Property Purchase or Equity Release.,[Auto] Phân biệt giữa các Thỏa thuận thế chấp theo mục đích của nó; ví dụ như Mua tài sản hoặc Phát hành vốn cổ phần.,Mortgage Loan Purpose,Arrangement
3123daee-353e-40ce-a4f5-7c6f56d1833e,Arrangement Life Cycle Status Reason,"Distinguishes between Arrangements according to the grounds or motives for a change in Arrangement Life Cycle Status. For example, the Arrangement life cycle status changed due to Normal Termination, Terms Amended or Data Processing Consent Withdrawn.","[Auto] Phân biệt giữa các Thỏa thuận theo căn cứ hoặc động cơ dẫn đến thay đổi Trạng thái Vòng đời Thỏa thuận. Ví dụ: trạng thái vòng đời Thỏa thuận đã thay đổi do Chấm dứt thông thường, Điều khoản được sửa đổi hoặc Đã rút lại sự đồng ý xử lý dữ liệu.",Arrangement Life Cycle Status Reason,Arrangement
392f1df0-6623-4f49-b36b-1920b7150541,Guarantee Criteria Direct Type,Distinguishes between Guarantee Secured Arrangements according to whether they are based on a Direct or Indirect Guarantee Criteria requirement.,[Auto] Phân biệt giữa các Thỏa thuận có Bảo đảm bằng Bảo đảm tùy theo chúng dựa trên yêu cầu về Tiêu chí Bảo đảm Trực tiếp hay Gián tiếp.,Guarantee Criteria Direct Type,Arrangement
3c7674f9-76db-4d43-98de-126618f2f132,Interest Accrual Method,Distinguishes between methods of Accruing Interest based upon the relationship of the accrual period to the payment of accrued interest.,[Auto] Phân biệt giữa các phương pháp Tích lũy lãi dựa trên mối quan hệ của thời kỳ tích lũy với việc thanh toán lãi tích lũy.,Interest Accrual Method,Arrangement
40cd1e39-a2de-4fe4-b23c-954847f66a3e,Receivables Relationship Type,Distinguishes between Receivables Financing Arrangements according to the relationships that hold between the owner and the obligor of the accounts receivable collateralizing the Arrangement.,[Auto] Phân biệt giữa các Thỏa thuận cấp vốn cho các khoản phải thu theo mối quan hệ giữa chủ sở hữu và người có nghĩa vụ đối với các khoản phải thu đảm bảo cho Thỏa thuận.,Receivables Relationship Type,Arrangement
4251ab2e-de34-4c81-89f0-8eb4d7642a1d,Credit Derivative Secured Arrangement Type,Distinguishes between Credit Derivative Secured Arrangement Types.,[Auto] Phân biệt giữa các loại hình thỏa thuận bảo đảm phái sinh tín dụng.,Credit Derivative Secured Arrangement Type,Arrangement
4503a73d-6fa7-463b-8711-4709290c5b0e,Arrangement Structure,"Distinguishes between Arrangements according to the nature of their relationships with other Arrangements. For example, a Package Arrangement contains a number of other discrete Single Arrangements.",[Auto] Phân biệt giữa các Thỏa thuận theo bản chất mối quan hệ của chúng với các Thỏa thuận khác. Ví dụ: Sắp xếp trọn gói chứa một số Sắp xếp đơn lẻ riêng biệt khác.,Arrangement Structure,Arrangement
48ce7324-1f59-43c3-a217-4b06ba4dfd86,Arrangement Interest Accounting Status,Distinguishes between Arrangements according to how the interest calculation accrues and accounts for interest on the Arrangement. Interest which is not calculated means the interest amount is not counted for revenue.,[Auto] Phân biệt giữa các Thỏa thuận theo cách tính lãi tích lũy và tính lãi trong Thỏa thuận. Tiền lãi không được tính là số tiền lãi không được tính vào doanh thu.,Arrangement Interest Accounting Status,Arrangement
4b84b6e9-040d-4106-8cea-9b2444e13c5f,Protection Provider Treatment Approach,Distinguishes between Finance Service Arrangements according to the method by which the characteristics of the protection provider are taken into account when calculating the capital requirements of the exposure.,[Auto] Phân biệt giữa các Thỏa thuận dịch vụ tài chính theo phương pháp tính đến các đặc điểm của nhà cung cấp dịch vụ bảo vệ khi tính toán yêu cầu về vốn cho rủi ro.,Protection Provider Treatment Approach,Arrangement
4db3ff75-3b9d-4c9e-984e-ed7e5dab15b7,Arrangement Specific / General Provision Indicator,"Distinguishes between Arrangements according to the nature of the Loan Loss Provision set aside to provide an adequate reserve to cover anticipated losses in the Arrangement. Specific provisions are set aside by the Financial Institution to allow for possible credit risk losses relating to specific loans or credits. General provisions relate to general credit risk and risk of default, not to specific loans or credits.","[Auto] Phân biệt giữa các Thỏa thuận theo bản chất của Điều khoản tổn thất khoản vay được dành để cung cấp một khoản dự phòng thích hợp để bù đắp những tổn thất dự kiến ​​trong Thỏa thuận. Các điều khoản cụ thể được Tổ chức Tài chính dành riêng để tính đến những tổn thất rủi ro tín dụng có thể xảy ra liên quan đến các khoản vay hoặc tín dụng cụ thể. Dự phòng chung liên quan đến rủi ro tín dụng chung và rủi ro vỡ nợ, không liên quan đến các khoản vay hoặc khoản tín dụng cụ thể.",Arrangement Specific / General Provision Indicator,Arrangement
