bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Documentation,Securities Practitioner License Decision Document,scr_prac_license_dcsn_doc,Decision Type Code,dcsn_tp_code,Loại quyết định hành chính (Cấp mới / Thu hồi / Cấp lại / ...),Classification Value,string,false,false,NHNCK,DECISIONS,NHNCK.qlnhn.DECISIONS.DECISION_TYPE_ID,Scheme: DECISION_TYPE. Values: 1=Cấp mới; 2=Thu hồi; 3=Cấp lại; 4=Công nhận KQ thi; 5=Xử lý vi phạm; 6=Hủy CCHN; 7=Khác.,Source System Code = 'NHNCK_DECISIONS', 
Documentation,Securities Practitioner License Decision Document,scr_prac_license_dcsn_doc,Record Status Code,rcrd_st_code,Trạng thái hiệu lực của bản ghi quyết định,Classification Value,string,false,false,NHNCK,DECISIONS,NHNCK.qlnhn.DECISIONS.RECORD_STATUS,Scheme: DECISION_STATUS. Values: 1=Hoạt động; 0=Không hoạt động.,Source System Code = 'NHNCK_DECISIONS', 
Documentation,Securities Practitioner License Decision Document,scr_prac_license_dcsn_doc,Notification Content,notf_cntnt,Nội dung thông báo hoặc yêu cầu bổ sung hồ sơ kèm theo,Text,string,true,false,NHNCK,DECISIONS,NHNCK.qlnhn.DECISIONS.CONTENT,,Source System Code = 'NHNCK_DECISIONS', 
Documentation,Securities Practitioner License Decision Document,scr_prac_license_dcsn_doc,Active Flag,actv_f,Cờ đánh dấu quyết định đang được sử dụng (1=Đang dùng; 0=Vô hiệu),Boolean,boolean,false,false,NHNCK,DECISIONS,NHNCK.qlnhn.DECISIONS.ACTIVE,,Source System Code = 'NHNCK_DECISIONS', 
Documentation,Securities Practitioner License Decision Document,scr_prac_license_dcsn_doc,Source System Code,src_stm_code,Mã hệ thống nguồn của bản ghi,Classification Value,string,false,false,NHNCK,DECISIONS,,ETL-derived: NHNCK.DECISIONS.,Source System Code = 'NHNCK_DECISIONS',NHNCK.DECISIONS
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Securities Practitioner Organization Employment Report Id,scr_prac_org_emp_rpt_id,Khóa đại diện cho báo cáo danh sách NHNCK tại tổ chức (surrogate key).,Surrogate Key,string,false,true,NHNCK,ORGANIZATION_REPORTS,,"PK surrogate. BCV: ""Employer Registration"" (Documentation).",Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Securities Practitioner Organization Employment Report Code,scr_prac_org_emp_rpt_code,Mã định danh kỹ thuật (BK). Map từ PK bảng nguồn.,Text,string,false,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.ID,BK chính. PK nguồn (NUMBER — ETL cần convert sang string).,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,false,false,NHNCK,ORGANIZATION_REPORTS,,Scheme: SOURCE_SYSTEM. Hardcode.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',NHNCK.ORGANIZATION_REPORTS
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Securities Organization Reference Id,scr_org_refr_id,FK đến tổ chức kinh doanh chứng khoán.,Surrogate Key,string,false,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.ORGANIZATION_ID,FK target: Securities Organization Reference.Securities Organization Reference Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Securities Organization Reference Code,scr_org_refr_code,Mã tổ chức (denormalized).,Text,string,false,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.ORGANIZATION_ID,Lookup pair: Securities Organization Reference.Securities Organization Reference Code. Pair with Securities Organization Reference Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Securities Practitioner Id,scr_prac_id,FK đến người hành nghề chứng khoán.,Surrogate Key,string,false,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Securities Practitioner Code,scr_prac_code,Mã người hành nghề (denormalized).,Text,string,false,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,License Certificate Document Id,license_ctf_doc_id,FK đến hồ sơ chứng chỉ hành nghề (nullable).,Surrogate Key,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.CERTIFICATE_RECORD_ID,FK target: License Certificate Document.License Certificate Document Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,License Certificate Document Code,license_ctf_doc_code,Mã hồ sơ chứng chỉ hành nghề (denormalized).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.CERTIFICATE_RECORD_ID,Lookup pair: License Certificate Document.License Certificate Document Code. Pair with License Certificate Document Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Certificate Type Code,ctf_tp_code,Loại chứng chỉ hành nghề tại thời điểm báo cáo.,Classification Value,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.CERTIFICATE_ID,Scheme: CERTIFICATE_TYPE. Map từ FK CERTIFICATE_ID — lưu mã loại chứng chỉ không tạo FK entity.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Parent Report Id,prn_rpt_id,FK self-ref — báo cáo gốc được điều chỉnh (nullable).,Surrogate Key,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.PARENT_REPORT_ID,FK target: Securities Practitioner Organization Employment Report.Securities Practitioner Organization Employment Report Id. Self-referencing.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Parent Report Code,prn_rpt_code,Mã báo cáo gốc (denormalized).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.PARENT_REPORT_ID,Lookup pair: Securities Practitioner Organization Employment Report.Securities Practitioner Organization Employment Report Code. Pair with Parent Report Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Practitioner Name At Report,prac_nm_at_rpt,Họ và tên người hành nghề tại thời điểm lập báo cáo (snapshot).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.FULL_NAME,Denormalized snapshot từ PROFESSIONALS.FULL_NAME tại thời điểm báo cáo.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Practitioner Birth Date At Report,prac_brth_dt_at_rpt,Ngày sinh người hành nghề tại thời điểm lập báo cáo (snapshot).,Date,date,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.BIRTH_DATE,Denormalized snapshot.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Practitioner Identity Number At Report,prac_id_nbr_at_rpt,Số định danh cá nhân tại thời điểm lập báo cáo (snapshot).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.IDENTITY_NUMBER,Denormalized snapshot.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Practitioner Position At Report,prac_pos_at_rpt,Chức vụ của người hành nghề tại tổ chức (snapshot).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.POSITION,Denormalized snapshot.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Practitioner Department At Report,prac_dept_at_rpt,Phòng ban của người hành nghề tại tổ chức (snapshot).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.DEPARTMENT,Denormalized snapshot.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Practitioner Workplace At Report,prac_workplace_at_rpt,Nơi làm việc của người hành nghề tại thời điểm báo cáo (snapshot).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.WORKPLACE,Denormalized snapshot.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Certificate Number At Report,ctf_nbr_at_rpt,Số chứng chỉ hành nghề tại thời điểm lập báo cáo (snapshot).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.CERTIFICATE_NUMBER,Denormalized snapshot.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Certificate Issue Date At Report,ctf_issu_dt_at_rpt,Ngày cấp chứng chỉ hành nghề tại thời điểm lập báo cáo (snapshot).,Date,date,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.ISSUE_DATE,Denormalized snapshot.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Hire Date,hire_dt,Ngày tuyển dụng vào tổ chức.,Date,date,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.HIRE_DATE,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Termination Date,tmt_dt,Ngày chấm dứt hợp đồng lao động (NULL = đang làm việc).,Date,date,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.TERMINATION_DATE,NULL = đang làm việc tại tổ chức.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Report Date,rpt_dt,Ngày lập báo cáo.,Date,date,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.REPORT_DATE,Business event date.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Disciplines,disciplines,Kỷ luật của người hành nghề tại tổ chức.,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.DISCIPLINES,Lưu dạng văn bản tự do (NCLOB nguồn).,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Description,dsc,Mô tả bổ sung cho báo cáo.,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.DESCRIPTION,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Notes,notes,Ghi chú nội bộ.,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.NOTES,Lưu dạng văn bản tự do (NCLOB nguồn).,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Business Department Name,bsn_dept_nm,Tên phòng nghiệp vụ UBCKNN phụ trách (denormalized text).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.BUSINESS_DEPARTMENT,Lưu tên text — không FK đến Departments vì là text tự do phản ánh cơ cấu tổ chức tại thời điểm báo cáo.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Report File Path,rpt_file_path,Đường dẫn file báo cáo đính kèm.,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.FILE_PATH,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Termination File Path,tmt_file_path,Đường dẫn file chấm dứt hợp đồng đính kèm.,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.FILE_PATH_TERMINATION,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,External Sync Id,ext_sync_id,Mã đồng bộ từ hệ thống ngoài (FMS/SCMS).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.SYNC_ID,Metadata đồng bộ liên hệ thống.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Record Type Code,rcrd_tp_code,Phân loại loại bản ghi báo cáo.,Classification Value,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.RECORD_TYPE,Scheme: REPORT_TYPE. Nguồn lưu dạng NUMBER — ETL convert sang string.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Organization Status Code At Report,org_st_code_at_rpt,Trạng thái tổ chức tại thời điểm lập báo cáo.,Classification Value,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.STATUS_ORGANIZATION,Scheme: WORK_STATUS_ORGANIZATION. Nguồn lưu dạng NUMBER — ETL convert sang string.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Record Status Code,rcrd_st_code,Trạng thái bản ghi báo cáo (1=Hoạt động).,Classification Value,string,false,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.RECORD_STATUS,Scheme: VIOLATION_STATUS. Nguồn lưu dạng NUMBER — ETL convert sang string.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Sync Created Timestamp,sync_crt_tms,Thời điểm tạo bản ghi tại hệ thống đồng bộ nguồn.,Timestamp,timestamp,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.SYNC_CREATED_AT,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Sync Updated Timestamp,sync_udt_tms,Thời điểm cập nhật bản ghi tại hệ thống đồng bộ nguồn.,Timestamp,timestamp,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.SYNC_UPDATED_AT,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Created Timestamp,crt_tms,Thời điểm tạo bản ghi trong NHNCK.,Timestamp,timestamp,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.CREATED_AT,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Created By Officer Id,crt_by_ofcr_id,FK đến nhân viên UBCKNN tạo bản ghi.,Surrogate Key,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.CREATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Created By Officer Code,crt_by_ofcr_code,Mã nhân viên tạo bản ghi (denormalized).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.CREATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Updated Timestamp,udt_tms,Thời điểm cập nhật bản ghi gần nhất.,Timestamp,timestamp,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.UPDATED_AT,,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Updated By Officer Id,udt_by_ofcr_id,FK đến nhân viên UBCKNN cập nhật bản ghi.,Surrogate Key,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.UPDATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
Documentation,Securities Practitioner Organization Employment Report,scr_prac_org_emp_rpt,Updated By Officer Code,udt_by_ofcr_code,Mã nhân viên cập nhật bản ghi (denormalized).,Text,string,true,false,NHNCK,ORGANIZATION_REPORTS,NHNCK.qlnhn.ORGANIZATION_REPORTS.UPDATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Updated By Officer Id.,Source System Code = 'NHNCK_ORGANIZATION_REPORTS',
