source_system,table_name,column_name,source_system.table_name,data_type,description,pk/fk
FIMS,DEPOSITORYCENTER,CreatedBy,FIMS.DEPOSITORYCENTER,,Người tạo,
FIMS,DEPOSITORYCENTER,DateModified,FIMS.DEPOSITORYCENTER,,Ngày sửa,
FIMS,DEPOSITORYCENTER,ModifyBy,FIMS.DEPOSITORYCENTER,,Người sửa,
FIMS,DEPOSITORYCENTER,Name,FIMS.DEPOSITORYCENTER,,Tên trung tâm lưu ký,
FIMS,DEPOSITORYCENTER,EName,FIMS.DEPOSITORYCENTER,,Tên tiếng Anh,
FIMS,DEPOSITORYCENTER,ShortName,FIMS.DEPOSITORYCENTER,,Tên viết tắt,
FIMS,DEPOSITORYCENTER,NaId,FIMS.DEPOSITORYCENTER,,ID quốc gia. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,DEPOSITORYCENTER,Address,FIMS.DEPOSITORYCENTER,,Địa chỉ,
FIMS,DEPOSITORYCENTER,Telephone,FIMS.DEPOSITORYCENTER,,Điện thoại,
FIMS,DEPOSITORYCENTER,Fax,FIMS.DEPOSITORYCENTER,,Fax,
FIMS,DEPOSITORYCENTER,Email,FIMS.DEPOSITORYCENTER,,Email,
FIMS,DEPOSITORYCENTER,Website,FIMS.DEPOSITORYCENTER,,Website,
FIMS,DEPOSITORYCENTER,Hotline,FIMS.DEPOSITORYCENTER,,Hotline,
FIMS,DEPOSITORYCENTER,StatusId,FIMS.DEPOSITORYCENTER,,ID trạng thái. Dữ liệu lấy từ trường ID của bảng STATUS.,FK
FIMS,DEPOSITORYCENTER,Description,FIMS.DEPOSITORYCENTER,,Ghi chú,
FIMS,DEPOSITORYCENTER,FileName,FIMS.DEPOSITORYCENTER,,Tên file đính kèm,
FIMS,DEPOSITORYCENTER,FileData,FIMS.DEPOSITORYCENTER,,File đính kèm,
FIMS,DEPOSITORYCENTER,IdOld,FIMS.DEPOSITORYCENTER,,ID hệ thống cũ,
FIMS,DEPOSITORYCENTER,IsDataMigration,FIMS.DEPOSITORYCENTER,,Trạng thái đồng bộ dữ liệu,
FIMS,FUNDCOMPANY,Id,FIMS.FUNDCOMPANY,,ID bản ghi,PK
FIMS,FUNDCOMPANY,Deleted,FIMS.FUNDCOMPANY,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,FUNDCOMPANY,DateCreated,FIMS.FUNDCOMPANY,,Ngày tạo,
FIMS,FUNDCOMPANY,CreatedBy,FIMS.FUNDCOMPANY,,Người tạo,
FIMS,FUNDCOMPANY,DateModified,FIMS.FUNDCOMPANY,,Ngày sửa,
FIMS,FUNDCOMPANY,ModifyBy,FIMS.FUNDCOMPANY,,Người sửa,
FIMS,FUNDCOMPANY,Name,FIMS.FUNDCOMPANY,,Tên công ty QLQ,
FIMS,FUNDCOMPANY,EName,FIMS.FUNDCOMPANY,,Tên tiếng Anh,
FIMS,FUNDCOMPANY,ShortName,FIMS.FUNDCOMPANY,,Tên tiếng Việt,
FIMS,FUNDCOMPANY,NaId,FIMS.FUNDCOMPANY,,ID quốc gia. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,FUNDCOMPANY,Address,FIMS.FUNDCOMPANY,,Địa chỉ,
FIMS,FUNDCOMPANY,Telephone,FIMS.FUNDCOMPANY,,Điện thoại,
FIMS,FUNDCOMPANY,Fax,FIMS.FUNDCOMPANY,,Fax,
FIMS,FUNDCOMPANY,Email,FIMS.FUNDCOMPANY,,Email,
FIMS,FUNDCOMPANY,Website,FIMS.FUNDCOMPANY,,Website,
FIMS,FUNDCOMPANY,IdNo,FIMS.FUNDCOMPANY,,Số GPKD,
FIMS,FUNDCOMPANY,IdDate,FIMS.FUNDCOMPANY,,Ngày cấp GPKD,
FIMS,FUNDCOMPANY,IdAdd,FIMS.FUNDCOMPANY,,Nơi cáp GPKD,
FIMS,FUNDCOMPANY,RegNo,FIMS.FUNDCOMPANY,,Số GPDC,
FIMS,FUNDCOMPANY,RegDate,FIMS.FUNDCOMPANY,,Ngày cấp GPDC,
FIMS,FUNDCOMPANY,RegAdd,FIMS.FUNDCOMPANY,,Nơi cấp GPDC,
FIMS,FUNDCOMPANY,Director,FIMS.FUNDCOMPANY,,Tổng giám đốc,
FIMS,FUNDCOMPANY,Capital,FIMS.FUNDCOMPANY,,Vốn điều lệ,
FIMS,FUNDCOMPANY,StatusId,FIMS.FUNDCOMPANY,,ID trạng thái. Dữ liệu lấy từ trường ID của bảng STATUS.,FK
FIMS,FUNDCOMPANY,DepCert,FIMS.FUNDCOMPANY,,Chứng nhận lưu ký,
FIMS,FUNDCOMPANY,Description,FIMS.FUNDCOMPANY,,Ghi chú,
FIMS,FUNDCOMPANY,FileName,FIMS.FUNDCOMPANY,,Tên file đính kèm,
FIMS,FUNDCOMPANY,FileData,FIMS.FUNDCOMPANY,,File đính kèm,
FIMS,FUNDCOMPANY,IdOld,FIMS.FUNDCOMPANY,,ID hệ thống cũ,
FIMS,FUNDCOMPANY,IsDataMigration,FIMS.FUNDCOMPANY,,Trạng thái đồng bộ dữ liệu,
FIMS,FUNDCOMBUSINES,FundId,FIMS.FUNDCOMBUSINES,,ID công ty QLQ. Dữ liệu lấy từ trường ID của bảng FUNDCOMPANY.,FK
FIMS,FUNDCOMBUSINES,BuId,FIMS.FUNDCOMBUSINES,,ID nghiệp vụ kinh doanh. Dữ liệu lấy từ trường ID của bảng BUSINESS.,FK
FIMS,FUNDCOMTYPE,FundId,FIMS.FUNDCOMTYPE,,ID công ty QLQ. Dữ liệu lấy từ trường ID của bảng FUNDCOMPANY.,FK
FIMS,FUNDCOMTYPE,ComTypeId,FIMS.FUNDCOMTYPE,,ID loại hình công ty. Dữ liệu lấy từ trường ID của bảng COMPANYTYPE.,FK
FIMS,SECURITIESCOMPANY,Id,FIMS.SECURITIESCOMPANY,,ID bản ghi,PK
FIMS,SECURITIESCOMPANY,Deleted,FIMS.SECURITIESCOMPANY,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,SECURITIESCOMPANY,DateCreated,FIMS.SECURITIESCOMPANY,,Ngày tạo,
FIMS,SECURITIESCOMPANY,CreatedBy,FIMS.SECURITIESCOMPANY,,Người tạo,
FIMS,SECURITIESCOMPANY,DateModified,FIMS.SECURITIESCOMPANY,,Ngày sửa,
FIMS,SECURITIESCOMPANY,ModifyBy,FIMS.SECURITIESCOMPANY,,Người sửa,
FIMS,SECURITIESCOMPANY,Name,FIMS.SECURITIESCOMPANY,,Tên công ty,
FIMS,SECURITIESCOMPANY,EName,FIMS.SECURITIESCOMPANY,,Tên tiếng Anh,
FIMS,SECURITIESCOMPANY,ShortName,FIMS.SECURITIESCOMPANY,,Tên viết tắt,
FIMS,SECURITIESCOMPANY,NaId,FIMS.SECURITIESCOMPANY,,ID quốc gia. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,SECURITIESCOMPANY,Address,FIMS.SECURITIESCOMPANY,,Địa chỉ,
FIMS,SECURITIESCOMPANY,Telephone,FIMS.SECURITIESCOMPANY,,Điện thoại,
FIMS,SECURITIESCOMPANY,Fax,FIMS.SECURITIESCOMPANY,,Fax,
FIMS,SECURITIESCOMPANY,Email,FIMS.SECURITIESCOMPANY,,Email,
FIMS,SECURITIESCOMPANY,Website,FIMS.SECURITIESCOMPANY,,Website,
FIMS,SECURITIESCOMPANY,IdNo,FIMS.SECURITIESCOMPANY,,Số GPKD,
FIMS,SECURITIESCOMPANY,IdDate,FIMS.SECURITIESCOMPANY,,Ngày cấp GPKD,
FIMS,SECURITIESCOMPANY,IdAdd,FIMS.SECURITIESCOMPANY,,Nơi cấp GPKD,
FIMS,SECURITIESCOMPANY,RegNo,FIMS.SECURITIESCOMPANY,,Số GPDC,
FIMS,SECURITIESCOMPANY,RegDate,FIMS.SECURITIESCOMPANY,,Ngày cấp GPDC,
FIMS,SECURITIESCOMPANY,RegAdd,FIMS.SECURITIESCOMPANY,,Nơi cấp GPDC,
FIMS,SECURITIESCOMPANY,Director,FIMS.SECURITIESCOMPANY,,Tổng giám đốc,
FIMS,SECURITIESCOMPANY,Capital,FIMS.SECURITIESCOMPANY,,Vốn điều lệ,
FIMS,SECURITIESCOMPANY,StatusId,FIMS.SECURITIESCOMPANY,,ID trạng thái. Dữ liệu lấy từ trường ID của bảng STATUS.,FK
FIMS,SECURITIESCOMPANY,DepCert,FIMS.SECURITIESCOMPANY,,Chứng nhận lưu ký,
FIMS,SECURITIESCOMPANY,Description,FIMS.SECURITIESCOMPANY,,Ghi chú,
FIMS,SECURITIESCOMPANY,FileName,FIMS.SECURITIESCOMPANY,,Tên file đính kèm,
FIMS,SECURITIESCOMPANY,FileData,FIMS.SECURITIESCOMPANY,,File đính kèm,
FIMS,SECURITIESCOMPANY,IdOld,FIMS.SECURITIESCOMPANY,,ID hệ thống cũ,
FIMS,SECURITIESCOMPANY,IsDataMigration,FIMS.SECURITIESCOMPANY,,Trạng thái đồng bộ dữ liệu,
FIMS,SECCOMBUSINES,SecId,FIMS.SECCOMBUSINES,,ID công ty chứng khoán. Dữ liệu lấy từ trường ID của bảng SECURITIESCOMPANY.,FK
FIMS,SECCOMBUSINES,BuId,FIMS.SECCOMBUSINES,,ID nghiệp vụ kinh doanh. Dữ liệu lấy từ trường ID của bảng BUSINESS.,FK
FIMS,SECCOMTYPE,SecId,FIMS.SECCOMTYPE,,ID công ty chứng khoán. Dữ liệu lấy từ trường ID của bảng SECURITIESCOMPANY.,FK
FIMS,SECCOMTYPE,ComTypeId,FIMS.SECCOMTYPE,,ID loại hình công ty. Dữ liệu lấy từ trường ID của bảng COMPANYTYPE.,FK
FIMS,BANKMONI,Id,FIMS.BANKMONI,,ID bản ghi,PK
FIMS,BANKMONI,Deleted,FIMS.BANKMONI,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,BANKMONI,DateCreated,FIMS.BANKMONI,,Ngày tạo,
FIMS,BANKMONI,CreatedBy,FIMS.BANKMONI,,Người tạo,
FIMS,BANKMONI,DateModified,FIMS.BANKMONI,,Ngày sửa,
FIMS,BANKMONI,ModifyBy,FIMS.BANKMONI,,Người sửa,
FIMS,BANKMONI,Name,FIMS.BANKMONI,,Tên ngân hàng,
FIMS,BANKMONI,EName,FIMS.BANKMONI,,Tên tiếng Anh,
FIMS,BANKMONI,ShortName,FIMS.BANKMONI,,Tên viết tắt,
FIMS,BANKMONI,NaId,FIMS.BANKMONI,,ID quốc gia. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,BANKMONI,Address,FIMS.BANKMONI,,Địa chỉ,
FIMS,BANKMONI,Telephone,FIMS.BANKMONI,,Điện thoại,
FIMS,BANKMONI,Fax,FIMS.BANKMONI,,Fax,
FIMS,BANKMONI,Email,FIMS.BANKMONI,,Email,
FIMS,BANKMONI,Website,FIMS.BANKMONI,,Website,
FIMS,BANKMONI,IdNo,FIMS.BANKMONI,,Số GPKD,
FIMS,BANKMONI,IdDate,FIMS.BANKMONI,,Ngày cấp GPKD,
FIMS,BANKMONI,IdAdd,FIMS.BANKMONI,,Nơi cấp GPKD,
FIMS,BANKMONI,RegNo,FIMS.BANKMONI,,Số GPDC,
FIMS,BANKMONI,RegDate,FIMS.BANKMONI,,Ngày cấp GPDC,
FIMS,BANKMONI,RegAdd,FIMS.BANKMONI,,Nơi cấp GPDC,
FIMS,BANKMONI,Director,FIMS.BANKMONI,,Tổng giám đốc,
FIMS,BANKMONI,Capital,FIMS.BANKMONI,,Vốn điều lệ,
FIMS,BANKMONI,StatusId,FIMS.BANKMONI,,ID trạng thái. Dữ liệu lấy từ trường ID của bảng STATUS.,FK
FIMS,BANKMONI,DepCert,FIMS.BANKMONI,,Chứng nhận lưu ký,
FIMS,BANKMONI,Description,FIMS.BANKMONI,,Ghi chú,
FIMS,BANKMONI,FileName,FIMS.BANKMONI,,Tên file đính kèm,
FIMS,BANKMONI,FileData,FIMS.BANKMONI,,File đính kèm,
FIMS,BANKMONI,IdOld,FIMS.BANKMONI,,ID hệ thống cũ,
FIMS,BANKMONI,IsDataMigration,FIMS.BANKMONI,,Trạng thái đồng bộ dữ liệu,
FIMS,BRANCHS,id,FIMS.BRANCHS,,ID bản ghi,PK
FIMS,BRANCHS,name,FIMS.BRANCHS,,Tên chi nhánh,
FIMS,BRANCHS,ename,FIMS.BRANCHS,,Tên tiếng Anh,
FIMS,BRANCHS,ShortName,FIMS.BRANCHS,,Tên viết tắt,
FIMS,BRANCHS,NaId,FIMS.BRANCHS,,Quốc gia công ty mẹ,
FIMS,BRANCHS,Address,FIMS.BRANCHS,,Địa chỉ,
FIMS,BRANCHS,Telephone,FIMS.BRANCHS,,Điện thoại,
FIMS,BRANCHS,Fax,FIMS.BRANCHS,,Fax,
FIMS,BRANCHS,Email,FIMS.BRANCHS,,Email,
FIMS,BRANCHS,Website,FIMS.BRANCHS,,Website,
FIMS,BRANCHS,StatusId,FIMS.BRANCHS,,ID trạng thái. Dữ liệu lấy từ trường ID của bảng STATUS.,FK
FIMS,BRANCHS,IdNo,FIMS.BRANCHS,,Số GPKD,
FIMS,BRANCHS,IdDate,FIMS.BRANCHS,,Ngày cấp GPKD,
FIMS,BRANCHS,IdAdd,FIMS.BRANCHS,,Nơi cấp GPKD,
FIMS,BRANCHS,RegNo,FIMS.BRANCHS,,Số GPHĐ,
FIMS,BRANCHS,RegDate,FIMS.BRANCHS,,Ngày cấp GPHĐ,
FIMS,BRANCHS,RegAdd,FIMS.BRANCHS,,Nơi cấp GPHĐ,
FIMS,BRANCHS,CodeTax,FIMS.BRANCHS,,Mã số thuế,
FIMS,BRANCHS,Capital,FIMS.BRANCHS,,Vốn được cấp (VNĐ),
FIMS,BRANCHS,StartDate,FIMS.BRANCHS,,Hoạt động từ ngày,
FIMS,BRANCHS,EndDate,FIMS.BRANCHS,,Hoạt động đến ngày,
FIMS,BRANCHS,CompanyNameParent,FIMS.BRANCHS,,Tên công ty mẹ,
FIMS,BRANCHS,CertNoParent,FIMS.BRANCHS,,Số ĐKKD công ty mẹ,
FIMS,BRANCHS,AddParent,FIMS.BRANCHS,,Địa chỉ công ty mẹ,
FIMS,BRANCHS,IdNoParent,FIMS.BRANCHS,,,
FIMS,BRANCHS,Description,FIMS.BRANCHS,,Ghi chú,
FIMS,BRANCHS,FileName,FIMS.BRANCHS,,Tên file đính kèm,
FIMS,BRANCHS,FileData,FIMS.BRANCHS,,File đính kèm,
FIMS,BRANCHS,Deleted,FIMS.BRANCHS,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,BRANCHS,DateCreated,FIMS.BRANCHS,,Ngày tạo,
FIMS,BRANCHS,CreatedBy,FIMS.BRANCHS,,Người tạo,
FIMS,BRANCHS,DateModified,FIMS.BRANCHS,,Ngày sửa,
FIMS,BRANCHS,ModifyBy,FIMS.BRANCHS,,Người sửa,
FIMS,BRANCHS,IdOld,FIMS.BRANCHS,,ID hệ thống cũ,
FIMS,BRANCHS,IsDataMigration,FIMS.BRANCHS,,Trạng thái đồng bộ dữ liệu,
FIMS,BRANCHSBUSINES,BraId,FIMS.BRANCHSBUSINES,,ID CN công ty QLQ NN tại VN. Dữ liệu lấy từ trường ID của bảng BRANCHS.,FK
FIMS,BRANCHSBUSINES,BuId,FIMS.BRANCHSBUSINES,,ID nghiệp vụ kinh doanh. Dữ liệu lấy từ trường ID của bảng BUSINESS.,FK
FIMS,INFODISCREPRES,Id,FIMS.INFODISCREPRES,,ID bản ghi,PK
FIMS,INFODISCREPRES,Deleted,FIMS.INFODISCREPRES,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,INFODISCREPRES,DateCreated,FIMS.INFODISCREPRES,,Ngày tạo,
FIMS,INFODISCREPRES,CreatedBy,FIMS.INFODISCREPRES,,Người tạo,
FIMS,INFODISCREPRES,DateModified,FIMS.INFODISCREPRES,,Ngày sửa,
FIMS,INFODISCREPRES,ModifyBy,FIMS.INFODISCREPRES,,Người sửa,
FIMS,INFODISCREPRES,Address,FIMS.INFODISCREPRES,,Địa chỉ,
FIMS,INFODISCREPRES,CertNo,FIMS.INFODISCREPRES,,Số giấy phép ĐKKD,
FIMS,INFODISCREPRES,DateOfBirth,FIMS.INFODISCREPRES,,Ngày sinh,
FIMS,INFODISCREPRES,Description,FIMS.INFODISCREPRES,,Mô tả,
FIMS,INFODISCREPRES,EName,FIMS.INFODISCREPRES,,Tên tiếng Anh,
FIMS,INFODISCREPRES,Email,FIMS.INFODISCREPRES,,Email,
FIMS,INFODISCREPRES,Fax,FIMS.INFODISCREPRES,,Fax,
FIMS,INFODISCREPRES,FileData,FIMS.INFODISCREPRES,,Tên file đính kèm,
FIMS,INFODISCREPRES,FileName,FIMS.INFODISCREPRES,,File đính kèm,
FIMS,INFODISCREPRES,IdAdd,FIMS.INFODISCREPRES,,Số CCCD,
FIMS,INFODISCREPRES,IdDate,FIMS.INFODISCREPRES,,Ngày cấp CCCD,
FIMS,INFODISCREPRES,IdNo,FIMS.INFODISCREPRES,,Nơi cấp CCCD,
FIMS,INFODISCREPRES,NaId,FIMS.INFODISCREPRES,,ID quốc gia. Dữ liệu lấy từ trường ID của bảng NATIONAL.,FK
FIMS,INFODISCREPRES,Name,FIMS.INFODISCREPRES,,Tên người đại diện,
FIMS,INFODISCREPRES,ObjectType,FIMS.INFODISCREPRES,,Loại hình: 1: Cá nhân 2: Tổ chức,
FIMS,INFODISCREPRES,Sex,FIMS.INFODISCREPRES,,Giới tính: 1: Nam 2: Nữ,
FIMS,INFODISCREPRES,ShortName,FIMS.INFODISCREPRES,,Tên viết tắt,
FIMS,INFODISCREPRES,StatusId,FIMS.INFODISCREPRES,,ID trạng thái. Dữ liệu lấy từ trường ID của bảng STATUS.,FK
FIMS,INFODISCREPRES,Telephone,FIMS.INFODISCREPRES,,Điện thoại,
FIMS,INFODISCREPRES,Website,FIMS.INFODISCREPRES,,Website,
FIMS,INFODISCREPRES,IdOld,FIMS.INFODISCREPRES,,ID hệ thống cũ,
FIMS,INFODISCREPRES,IsDataMigration,FIMS.INFODISCREPRES,,Trạng thái đồng bộ dữ liệu,
FIMS,INDIREBUSINESS,FundId,FIMS.INDIREBUSINESS,,ID người đại diện CBTT. Dữ liệu lấy từ trường ID của bảng INFODISCREPRES.,FK
FIMS,INDIREBUSINESS,BuId,FIMS.INDIREBUSINESS,,ID nghiệp vụ kinh doanh. Dữ liệu lấy từ trường ID của bảng BUSINESS.,FK
FIMS,PARAWARN,Id,FIMS.PARAWARN,,ID bản ghi,PK
FIMS,PARAWARN,Deleted,FIMS.PARAWARN,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,PARAWARN,DateCreated,FIMS.PARAWARN,,Ngày tạo,
FIMS,PARAWARN,CreatedBy,FIMS.PARAWARN,,Người tạo,
FIMS,PARAWARN,DateModified,FIMS.PARAWARN,,Ngày sửa,
FIMS,PARAWARN,ModifyBy,FIMS.PARAWARN,,Người sửa,
FIMS,PARAWARN,Name,FIMS.PARAWARN,,Tên tham số,
FIMS,PARAWARN,Note,FIMS.PARAWARN,,Mô tả,
FIMS,PARAWARN,LegalCode,FIMS.PARAWARN,,,
FIMS,PARAWARN,FormulaInfo,FIMS.PARAWARN,,Công thức tham số,
FIMS,PARAWARN,FormulaInfoInvestor,FIMS.PARAWARN,,Công thức lấy ra nhà đầu tư,
FIMS,PARAWARN,Status,FIMS.PARAWARN,,Trạng thái: 1: Sử dụng 0: Không sử dụng,
FIMS,PARAWARN,SystemObject,FIMS.PARAWARN,,Đối tượng cảnh báo: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,CDTWARN,Id,FIMS.CDTWARN,,ID bản ghi,PK
FIMS,CDTWARN,Deleted,FIMS.CDTWARN,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,CDTWARN,DateCreated,FIMS.CDTWARN,,Ngày tạo,
FIMS,CDTWARN,CreatedBy,FIMS.CDTWARN,,Người tạo,
FIMS,CDTWARN,DateModified,FIMS.CDTWARN,,Ngày sửa,
FIMS,CDTWARN,ModifyBy,FIMS.CDTWARN,,Người sửa,
FIMS,CDTWARN,PrWId,FIMS.CDTWARN,,ID tham số cảnh báo. Lấy dữ liệu từ trường ID của bảng PARAWARN,
FIMS,CDTWARN,Name,FIMS.CDTWARN,,Tên điều kiện cảnh báo,
FIMS,CDTWARN,CompareType,FIMS.CDTWARN,,So sánh với: 1: Tham số khác 0: Giá trị cố định,
FIMS,CDTWARN,OtherWId,FIMS.CDTWARN,,ID tham số cảnh báo khác. Lấy dữ liệu từ trường ID của bảng PARAWARN,
FIMS,CDTWARN,OtherWIdCondition,FIMS.CDTWARN,,Điều kiện so sánh với tham số khác,
FIMS,CDTWARN,FromValue,FIMS.CDTWARN,,Cận dưới,
FIMS,CDTWARN,FromValueCondition,FIMS.CDTWARN,,Điều kiện cận dưới: 1: \>= 0: \>,
FIMS,CDTWARN,ToValue,FIMS.CDTWARN,,Cận trên,
FIMS,CDTWARN,ToValueCondition,FIMS.CDTWARN,,Điều kiện cận trên: 1: \<= 0: \<,
FIMS,CDTWARN,Status,FIMS.CDTWARN,,Trạng thái: 1: Sử dụng 0: Không sử dụng,
FIMS,CDTWARN,PrWPeriodType,FIMS.CDTWARN,,Kỳ tham số,
FIMS,CDTWARN,PrWPeriodValue,FIMS.CDTWARN,,Giá trị kỳ tham số,
FIMS,CDTWARN,OtherWPeriodType,FIMS.CDTWARN,,Kỳ tham số khác,
FIMS,CDTWARN,OtherWPeriodValue,FIMS.CDTWARN,,Giá trị kỳ tham số khác,
FIMS,CDTWARN,NumberDayRun,FIMS.CDTWARN,,Thời gian chạy cảnh báo,
FIMS,VIOLT,Id,FIMS.VIOLT,,ID bản ghi,PK
FIMS,VIOLT,UserId,FIMS.VIOLT,,,
FIMS,VIOLT,PrWId,FIMS.VIOLT,,ID tham số cảnh báo. Lấy dữ liệu từ trường ID của bảng PARAWARN,
FIMS,VIOLT,CdtWId,FIMS.VIOLT,,ID điều kiện cảnh báo. Lấy dữ liệu từ trường ID của bảng CDTWARN,
FIMS,VIOLT,SystemObject,FIMS.VIOLT,,Đối tượng vi phạm: 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,VIOLT,InvestorName,FIMS.VIOLT,,Nhà đầu tư,
FIMS,VIOLT,YearValue,FIMS.VIOLT,,Năm cảnh báo,
FIMS,VIOLT,PeriodType,FIMS.VIOLT,,Kỳ cảnh báo,
FIMS,VIOLT,PeriodValue,FIMS.VIOLT,,Giá trị kỳ,
FIMS,VIOLT,Status,FIMS.VIOLT,,Trạng thái: 0: Chưa khắc phục 1: Khắc phục,
FIMS,VIOLT,Value,FIMS.VIOLT,,Giá trị,
FIMS,VIOLT,DateCreatedViolt,FIMS.VIOLT,,Ngày cảnh báo,
FIMS,VIOLT,FundComId,FIMS.VIOLT,,ID công ty QLQ,
FIMS,VIOLT,SecComId,FIMS.VIOLT,,ID công ty chứng khoán,
FIMS,VIOLT,BankId,FIMS.VIOLT,,ID ngân hàng lưu ký,
FIMS,VIOLT,DepCenId,FIMS.VIOLT,,ID Tổng công ty Lưu ký và Bù trừ chứng khoán VN,
FIMS,VIOLT,StockCenId,FIMS.VIOLT,,ID của Sở giao dịch chứng khoán,
FIMS,VIOLT,InDiRepCenId,FIMS.VIOLT,,ID Người đại diện CBTT,
FIMS,VIOLT,BranchsId,FIMS.VIOLT,,ID CN công ty QLQ NN tại VN,
FIMS,VIOLT,PeriodTypeOther,FIMS.VIOLT,,Kỳ tham số so sánh,
FIMS,VIOLT,PeriodValueOther,FIMS.VIOLT,,Giá trị kỳ tham số so sánh,
FIMS,VIOLT,ValueOther,FIMS.VIOLT,,Giá trị tham số so sánh,
FIMS,AUTHOANNOUNCE,id,FIMS.AUTHOANNOUNCE,,ID bản ghi,PK
FIMS,AUTHOANNOUNCE,Deleted,FIMS.AUTHOANNOUNCE,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,AUTHOANNOUNCE,DateCreated,FIMS.AUTHOANNOUNCE,,Ngày tạo,
FIMS,AUTHOANNOUNCE,CreatedBy,FIMS.AUTHOANNOUNCE,,Người tạo,
FIMS,AUTHOANNOUNCE,DateModified,FIMS.AUTHOANNOUNCE,,Ngày sửa,
FIMS,AUTHOANNOUNCE,ModifyBy,FIMS.AUTHOANNOUNCE,,Người sửa,
FIMS,AUTHOANNOUNCE,InfoDiscRepresId,FIMS.AUTHOANNOUNCE,,ID người đại diện CBTT. Lấy dữ liệu từ trường ID của bảng INFODISCREPRES.,
FIMS,AUTHOANNOUNCE,RelationshipId,FIMS.AUTHOANNOUNCE,,ID mối quan hệ. Lấy dữ liệu từ trường ID của bảng RELATIONSHIP.,
FIMS,AUTHOANNOUNCE,RelatedPropertiesId,FIMS.AUTHOANNOUNCE,,ID hình thực liên quan. Lấy dữ liệu từ trường ID của bảng RELATEDPROPERTIES.,
FIMS,AUTHOANNOUNCE,SDate,FIMS.AUTHOANNOUNCE,,Có hiệu lực từ ngày,
FIMS,AUTHOANNOUNCE,EDate,FIMS.AUTHOANNOUNCE,,Có hiệu lực đến ngày,
FIMS,AUTHOANNOUNCE,FileData,FIMS.AUTHOANNOUNCE,,File đính kèm,
FIMS,AUTHOANNOUNCE,IdOld,FIMS.AUTHOANNOUNCE,,ID hệ thống cũ,
FIMS,AUTHOANNOUNCEHIS,id,FIMS.AUTHOANNOUNCEHIS,,ID bản ghi,PK
FIMS,AUTHOANNOUNCEHIS,Deleted,FIMS.AUTHOANNOUNCEHIS,,Trạng thái xóa của bản ghi: 0: Không bị xóa 1: Bị xóa,
FIMS,AUTHOANNOUNCEHIS,DateCreated,FIMS.AUTHOANNOUNCEHIS,,Ngày tạo,
FIMS,AUTHOANNOUNCEHIS,CreatedBy,FIMS.AUTHOANNOUNCEHIS,,Người tạo,
FIMS,AUTHOANNOUNCEHIS,DateModified,FIMS.AUTHOANNOUNCEHIS,,Ngày sửa,
FIMS,AUTHOANNOUNCEHIS,ModifyBy,FIMS.AUTHOANNOUNCEHIS,,Người sửa,
FIMS,AUTHOANNOUNCEHIS,IdOld,FIMS.AUTHOANNOUNCEHIS,,ID ủy quyền CBTT. Lấy dữ liệu từ trường ID của bảng AUTHOANNOUNCE.,
FIMS,AUTHOANNOUNCEHIS,InfoDiscRepresId,FIMS.AUTHOANNOUNCEHIS,,ID người đại diện CBTT. Lấy dữ liệu từ trường ID của bảng INFODISCREPRES.,
FIMS,AUTHOANNOUNCEHIS,RelationshipId,FIMS.AUTHOANNOUNCEHIS,,ID mối quan hệ. Lấy dữ liệu từ trường ID của bảng RELATIONSHIP.,
FIMS,AUTHOANNOUNCEHIS,RelatedPropertiesId,FIMS.AUTHOANNOUNCEHIS,,ID hình thực liên quan. Lấy dữ liệu từ trường ID của bảng RELATEDPROPERTIES.,
FIMS,AUTHOANNOUNCEHIS,SDate,FIMS.AUTHOANNOUNCEHIS,,Có hiệu lực từ ngày,
FIMS,AUTHOANNOUNCEHIS,EDate,FIMS.AUTHOANNOUNCEHIS,,Có hiệu lực đến ngày,
FIMS,AUTHOANNOUNCEHIS,IdOld,FIMS.AUTHOANNOUNCEHIS,,ID hệ thống cũ,
FIMS,AUTHOANNOUNCEHIS,FileData,FIMS.AUTHOANNOUNCEHIS,,File đính kèm,
