bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,ods_table,ods_column,comment,classification_context,etl_derived_value
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Market Surveillance Case Id,mkt_surveil_case_id,FK đến vụ việc giám sát.,Surrogate Key,string,False,False,GSGD,ods_gsgd_analysis_execution_log,case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Market Surveillance Case Code,mkt_surveil_case_code,Mã vụ việc. Denormalized.,Text,string,False,False,GSGD,ods_gsgd_analysis_execution_log,case_file_id,Lookup pair: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Analysis Name,anl_nm,Tên phân tích biểu mẫu.,Text,string,True,False,GSGD,ods_gsgd_analysis_execution_log,analysis _name,,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Workflow Type Code,workflow_tp_code,"Loại quy trình: 1=Sơ bộ, 2=Thao túng, 3=Nội gián, 4=Liên thị trường.",Classification Value,string,True,False,GSGD,ods_gsgd_analysis_execution_log,workflow_type,Scheme: GSGD_WORKFLOW_TYPE.,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Template Type Code,tpl_tp_code,"Loại biểu mẫu: 1=Báo cáo tổng hợp, 2=Báo cáo phân tích.",Classification Value,string,True,False,GSGD,ods_gsgd_analysis_execution_log,template_type,Scheme: GSGD_TEMPLATE_TYPE.,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Start Time,strt_tm,Thời gian bắt đầu phân tích.,Timestamp,timestamp,True,False,GSGD,ods_gsgd_analysis_execution_log,start_time,,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,End Time,end_tm,Thời gian kết thúc phân tích.,Timestamp,timestamp,True,False,GSGD,ods_gsgd_analysis_execution_log,end_time,,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Execution Status Code,exec_st_code,"Trạng thái thực thi: 0=Inactive, 1=Active.",Classification Value,string,True,False,GSGD,ods_gsgd_analysis_execution_log,status,Scheme: GSGD_EXECUTION_STATUS.,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Request Param,rqs_param,Thông tin parameters đầu vào.,Text,string,True,False,GSGD,ods_gsgd_analysis_execution_log,request_param,,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,Error Message,err_msg,Thông báo lỗi (nếu có).,Text,string,True,False,GSGD,ods_gsgd_analysis_execution_log,error_message,,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,File Path,file_path,Đường dẫn file output phân tích.,Text,string,True,False,GSGD,ods_gsgd_analysis_execution_log,path,,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Execution Log,mkt_surveil_anl_exec_log,File Name,file_nm,Tên file output phân tích.,Text,string,True,False,GSGD,ods_gsgd_analysis_execution_log,file_name,,Source System Code = 'GSGD_analysis_execution_log',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Market Surveillance Analysis Suspicious Account Snapshot Id,mkt_surveil_anl_sspcs_ac_snpst_id,Khóa đại diện cho snapshot thông tin tài khoản nghi vấn theo biểu mẫu phân tích.,Surrogate Key,string,False,True,GSGD,ods_gsgd_analysis_suspicious_account_code,,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Market Surveillance Analysis Suspicious Account Snapshot Code,mkt_surveil_anl_sspcs_ac_snpst_code,PK kỹ thuật từ bảng nguồn. BK.,Text,string,False,False,GSGD,ods_gsgd_analysis_suspicious_account_code,id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,GSGD,ods_gsgd_analysis_suspicious_account_code,,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Market Surveillance Case Id,mkt_surveil_case_id,FK đến vụ việc giám sát.,Surrogate Key,string,False,False,GSGD,ods_gsgd_analysis_suspicious_account_code,case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Market Surveillance Case Code,mkt_surveil_case_code,Mã vụ việc. Denormalized.,Text,string,False,False,GSGD,ods_gsgd_analysis_suspicious_account_code,case_file_id,Lookup pair: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Workflow Type Code,workflow_tp_code,"Loại quy trình: 1=Sơ bộ, 2=Thao túng, 3=Nội gián, 4=Liên thị trường.",Classification Value,string,False,False,GSGD,ods_gsgd_analysis_suspicious_account_code,workflow_type,Scheme: GSGD_WORKFLOW_TYPE.,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Account Code,ac_code,Mã tài khoản nghi vấn tại thời điểm phân tích. Snapshot — không FK đến Investor Trading Account.,Text,string,False,False,GSGD,ods_gsgd_analysis_suspicious_account_code,account_code,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Account Name,ac_nm,Họ và tên tại thời điểm phân tích. Snapshot.,Text,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,account_name,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Account Type Code,ac_tp_code,Loại tài khoản. Snapshot.,Classification Value,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,account_type,Scheme: GSGD_INVESTOR_TYPE.,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Identity Number,id_nbr,Số CCCD/Số đăng ký sở hữu tại thời điểm phân tích. Snapshot.,Text,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,identity_number,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Identity Issue Date,id_issu_dt,Ngày cấp giấy tờ. Snapshot.,Date,date,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,identity_issue_date,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Identity Issue Place,id_issu_plc,Nơi cấp giấy tờ. Snapshot.,Text,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,identity_issue_place,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Contact Address,ctc_adr,Địa chỉ liên lạc tại thời điểm phân tích. Snapshot — không tách shared entity.,Text,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,contact_address,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Domestic Foreign Flag,dmst_frgn_f,Trong nước/Nước ngoài. Snapshot.,Classification Value,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,domestic_foreign_flag,Scheme: GSGD_DOMESTIC_FOREIGN_FLAG.,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Phone Number,ph_nbr,Số điện thoại tại thời điểm phân tích. Snapshot.,Text,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,phone_number,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Email,email,Email tại thời điểm phân tích. Snapshot.,Text,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,email,,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Analysis Suspicious Account Snapshot,mkt_surveil_anl_sspcs_ac_snpst,Account Status Code,ac_st_code,"Trạng thái tài khoản: 0=Đóng, 1=Mở. Snapshot.",Classification Value,string,True,False,GSGD,ods_gsgd_analysis_suspicious_account_code,account_status,Scheme: GSGD_ACCOUNT_STATUS.,Source System Code = 'GSGD_analysis_suspicious_account_code',
Business Activity,Market Surveillance Case,mkt_surveil_case,Market Surveillance Case Id,mkt_surveil_case_id,Khóa đại diện cho vụ việc giám sát giao dịch.,Surrogate Key,string,False,True,GSGD,ods_gsgd_case_file,,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Market Surveillance Case Code,mkt_surveil_case_code,Mã vụ việc (tự sinh: MãCK+DDMMYYYY). BK.,Text,string,False,False,GSGD,ods_gsgd_case_file,case_file_code,BK chính.,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,GSGD,ods_gsgd_case_file,,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Case Type Code,case_tp_code,Loại vụ việc (Sơ bộ / Thao túng / Nội gián / Liên thị trường).,Classification Value,string,True,False,GSGD,ods_gsgd_case_file,case_file_type,Scheme: GSGD_CASE_TYPE.,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Securities Code,scr_code,Mã chứng khoán liên quan. Denormalized — bảng securities_code ngoài scope GSGD.,Text,string,True,False,GSGD,ods_gsgd_case_file,securities_code,Pending dependency: cần xác nhận bảng securities_code thuộc hệ thống nào (VSD/HoSE/HNX).,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Information Source Code,inf_src_code,Nguồn thông tin vụ việc.,Classification Value,string,True,False,GSGD,ods_gsgd_case_file,information_source,Scheme: GSGD_INFORMATION_SOURCE.,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Information Source Detail,inf_src_dtl,Nguồn thông tin chi tiết.,Text,string,True,False,GSGD,ods_gsgd_case_file,information_source_detail,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Start Date,strt_dt,Ngày bắt đầu vụ việc.,Date,date,True,False,GSGD,ods_gsgd_case_file,start_date,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,End Date,end_dt,Ngày kết thúc vụ việc.,Date,date,True,False,GSGD,ods_gsgd_case_file,end_date,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Completion Date,compl_dt,Thời gian hoàn thành vụ việc.,Date,date,True,False,GSGD,ods_gsgd_case_file,completion_date,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Assigned To,asgn_to,Người được phân công xử lý vụ việc.,Text,string,True,False,GSGD,ods_gsgd_case_file,assigned_to,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Case Status Code,case_st_code,Trạng thái vụ việc.,Classification Value,string,True,False,GSGD,ods_gsgd_case_file,case_file_status,Scheme: GSGD_CASE_STATUS.,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case,mkt_surveil_case,Notes,notes,Ghi chú vụ việc.,Text,string,True,False,GSGD,ods_gsgd_case_file,notes,,Source System Code = 'GSGD_case_file',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Market Surveillance Case Approval Step Log Id,mkt_surveil_case_aprv_step_log_id,Khóa đại diện cho bước phê duyệt vụ việc giám sát.,Surrogate Key,string,False,True,GSGD,ods_gsgd_case_approval_step,,,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Market Surveillance Case Approval Step Log Code,mkt_surveil_case_aprv_step_log_code,PK kỹ thuật từ bảng nguồn. BK.,Text,string,False,False,GSGD,ods_gsgd_case_approval_step,id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,GSGD,ods_gsgd_case_approval_step,,,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Market Surveillance Case Id,mkt_surveil_case_id,FK đến vụ việc giám sát.,Surrogate Key,string,False,False,GSGD,ods_gsgd_case_approval_step,case_file_id,FK target: Market Surveillance Case.Market Surveillance Case Id.,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Market Surveillance Case Code,mkt_surveil_case_code,Mã vụ việc. Denormalized.,Text,string,False,False,GSGD,ods_gsgd_case_approval_step,case_file_id,Lookup pair: Market Surveillance Case.Market Surveillance Case Code. Pair with Market Surveillance Case Id.,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Step Code,step_code,"Mã bước: 1=Chuyên viên khởi tạo, 2=Trưởng ban phê duyệt, 3=Phó Trưởng ban phân công, 4=Chuyên viên xử lý.",Classification Value,string,False,False,GSGD,ods_gsgd_case_approval_step,step_code,Scheme: GSGD_APPROVAL_STEP_CODE.,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Step Name,step_nm,Tên bước (phục vụ hiển thị).,Text,string,True,False,GSGD,ods_gsgd_case_approval_step,step_name,,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Assigned Role,asgn_rl,"Chức vụ/nhóm duyệt (ví dụ: TRUONG_BAN, PHO_TRUONG_BAN, CHUYEN_VIEN).",Text,string,True,False,GSGD,ods_gsgd_case_approval_step,assigned_role,,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Step Status Code,step_st_code,"Trạng thái: 0=Chưa xử lý, 1=Đang xử lý, 2=Đã duyệt/Hoàn thành, 3=Từ chối.",Classification Value,string,True,False,GSGD,ods_gsgd_case_approval_step,status,Scheme: GSGD_APPROVAL_STEP_STATUS.,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Action At,actn_at,Thời điểm duyệt/xử lý.,Timestamp,timestamp,True,False,GSGD,ods_gsgd_case_approval_step,action_at,,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Action Note,actn_note,Ghi chú khi duyệt/từ chối.,Text,string,True,False,GSGD,ods_gsgd_case_approval_step,action_note,,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Next Step Code,nxt_step_code,Bước tiếp theo. Nullable nếu là bước cuối.,Classification Value,string,True,False,GSGD,ods_gsgd_case_approval_step,next_step_code,Scheme: GSGD_APPROVAL_STEP_CODE.,Source System Code = 'GSGD_case_approval_step',
Business Activity,Market Surveillance Case Approval Step Log,mkt_surveil_case_aprv_step_log,Next Assigned Role,nxt_asgn_rl,Chức vụ/nhóm của người duyệt tiếp theo.,Text,string,True,False,GSGD,ods_gsgd_case_approval_step,next_assigned_role,,Source System Code = 'GSGD_case_approval_step',
