source_system,table_name,staging_table,column_name,data_type,description,pk/fk
GSGD,investor_account,stg_gsgd_investor_account,AUTHORIZED_PERSON_NAME,,Người nhận ủy quyền,
GSGD,investor_account,stg_gsgd_investor_account,AUTHORIZATION_DATE,,Ngày nhận ủy quyền,
GSGD,investor_account,stg_gsgd_investor_account,APPROVAL_STATUS,,Trạng thái phê duyệt tài khoản,
GSGD,investor_account,stg_gsgd_investor_account,ACCOUNT_STATUS,,"Trạng thái: 0=Đóng, 1=Mở",
GSGD,investor_account,stg_gsgd_investor_account,DOMESTIC_FOREIGN_FLAG,,"Trong nước/Nước ngoài: 0=Trong nước, 1=Nước ngoài",
GSGD,investor_account,stg_gsgd_investor_account,DATA_SOURCE,,"Nguồn dữ liệu chính: VSDC, CTCK",
GSGD,investor_account,stg_gsgd_investor_account,CREATED_AT,,Ngày tạo,
GSGD,investor_account,stg_gsgd_investor_account,UPDATED_AT,,Ngày sửa cuối,
GSGD,investor_account,stg_gsgd_investor_account,CREATED_BY_ID,,User_id người tạo,
GSGD,investor_account,stg_gsgd_investor_account,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,investor_account,stg_gsgd_investor_account,CREATED_BY_NAME,,Tên người tạo,
GSGD,investor_account,stg_gsgd_investor_account,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,investor_account,stg_gsgd_investor_account,DELETED,,"Soft delete: 0=Active, 1=Deleted",
GSGD,investor_account_history,stg_gsgd_investor_account_history,ID,,Primary key,PK
GSGD,investor_account_history,stg_gsgd_investor_account_history,ACCOUNT_ID,,Foreign key với investor_account,FK
GSGD,investor_account_history,stg_gsgd_investor_account_history,ACCOUNT_CODE,,Số tài khoản,
GSGD,investor_account_history,stg_gsgd_investor_account_history,CHANGE_DATE,,Ngày thay đổi,
GSGD,investor_account_history,stg_gsgd_investor_account_history,CHANGE_TYPE,,Loại thay đổi,
GSGD,investor_account_history,stg_gsgd_investor_account_history,OLD_VALUE,,Giá trị cũ,
GSGD,investor_account_history,stg_gsgd_investor_account_history,NEW_VALUE,,Giá trị mới,
GSGD,investor_account_history,stg_gsgd_investor_account_history,CHANGE_SOURCE,,"Nguồn thay đổi: VSDC, USER",
GSGD,investor_account_history,stg_gsgd_investor_account_history,CHANGED_BY,,Người thay đổi,
GSGD,investor_account_history,stg_gsgd_investor_account_history,APPROVAL_STATUS,,Trạng thái phê duyệt,
GSGD,investor_account_history,stg_gsgd_investor_account_history,APPROVAL_COMMENT,,Nội dung phê duyệt,
GSGD,investor_account_history,stg_gsgd_investor_account_history,APPROVAL_BY_ID,,Id người phê duyệt,
GSGD,investor_account_history,stg_gsgd_investor_account_history,APPROVAL_NAME,,Tên người phê duyệt,
GSGD,investor_account_history,stg_gsgd_investor_account_history,CREATED_AT,,Ngày tạo,
GSGD,investor_account_history,stg_gsgd_investor_account_history,UPDATED_AT,,Ngày sửa cuối,
GSGD,investor_account_history,stg_gsgd_investor_account_history,CREATED_BY_ID,,User_id người tạo,
GSGD,investor_account_history,stg_gsgd_investor_account_history,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,investor_account_history,stg_gsgd_investor_account_history,CREATED_BY_NAME,,Tên người tạo,
GSGD,investor_account_history,stg_gsgd_investor_account_history,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,investor_account_history,stg_gsgd_investor_account_history,DELETED,,Soft delete,
GSGD,account_financial_service,stg_gsgd_account_financial_service,ID,,Primary key,PK
GSGD,account_financial_service,stg_gsgd_account_financial_service,ACCOUNT_ID,,Foreign key (investor_account.id),FK
GSGD,account_financial_service,stg_gsgd_account_financial_service,SERVICE_TYPE,,"Loại dịch vụ: 1=Ký quỹ, 2=Ứng trước tiền bán, 3=HĐ tài chính khác",
GSGD,account_financial_service,stg_gsgd_account_financial_service,CONTRACT_NUMBER,,Số hợp đồng,
GSGD,account_financial_service,stg_gsgd_account_financial_service,CONTRACT_DATE,,Ngày ký hợp đồng,
GSGD,account_financial_service,stg_gsgd_account_financial_service,CREATED_AT,,Ngày tạo,
GSGD,account_financial_service,stg_gsgd_account_financial_service,UPDATED_AT,,Ngày sửa cuối,
GSGD,account_financial_service,stg_gsgd_account_financial_service,CREATED_BY_ID,,User_id người tạo,
GSGD,account_financial_service,stg_gsgd_account_financial_service,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,account_financial_service,stg_gsgd_account_financial_service,CREATED_BY_NAME,,Tên người tạo,
GSGD,account_financial_service,stg_gsgd_account_financial_service,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,account_financial_service,stg_gsgd_account_financial_service,DELETED,,Soft delete,
GSGD,account_authorization,stg_gsgd_account_authorization,ID,,Primary key,PK
GSGD,account_authorization,stg_gsgd_account_authorization,ACCOUNT_ID,,Foreign key (investor_account.id),FK
GSGD,account_authorization,stg_gsgd_account_authorization,AUTHORIZED_PERSON_NAME,,Người nhận ủy quyền,
GSGD,account_authorization,stg_gsgd_account_authorization,AUTHORIZATION_DATE,,Ngày nhận ủy quyền,
GSGD,account_authorization,stg_gsgd_account_authorization,CREATED_AT,,Ngày tạo,
GSGD,account_authorization,stg_gsgd_account_authorization,UPDATED_AT,,Ngày sửa cuối,
GSGD,account_authorization,stg_gsgd_account_authorization,CREATED_BY_ID,,User_id người tạo,
GSGD,account_authorization,stg_gsgd_account_authorization,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,account_authorization,stg_gsgd_account_authorization,CREATED_BY_NAME,,Tên người tạo,
GSGD,account_authorization,stg_gsgd_account_authorization,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,account_authorization,stg_gsgd_account_authorization,DELETED,,Soft delete,
GSGD,account_group,stg_gsgd_account_group,ID,,Primary key,PK
GSGD,account_group,stg_gsgd_account_group,GROUP_CODE,,Mã nhóm (hệ thống tự sinh),
GSGD,account_group,stg_gsgd_account_group,GROUP_NAME,,Tên nhóm,
GSGD,account_group,stg_gsgd_account_group,SECURITIES_CODE_ID,,Mã chứng khoán,FK
GSGD,account_group,stg_gsgd_account_group,STOCK_CODE,,Mã cổ phiếu,
GSGD,account_group,stg_gsgd_account_group,CASE_FILE_ID,,Mã vụ việc (nếu có),FK
GSGD,account_group,stg_gsgd_account_group,DESCRIPTION,,Mô tả nhóm,
GSGD,account_group,stg_gsgd_account_group,RELATION_TYPE_ID,,Mã loại quan hệ,
GSGD,account_group,stg_gsgd_account_group,CHARACTERISTIC,,Đặc điểm,
GSGD,account_group,stg_gsgd_account_group,CONTACT_PERSON_ACCOUNT,,Người liên hệ,
GSGD,account_group,stg_gsgd_account_group,APPROVAL_STATUS,,Trạng thái phê duyệt,
GSGD,account_group,stg_gsgd_account_group,GROUP_TYPE,,"Loại nhóm: 1=Thường, 2=Nghi vấn",
GSGD,account_group,stg_gsgd_account_group,CREATED_AT,,Ngày tạo,
GSGD,account_group,stg_gsgd_account_group,UPDATED_AT,,Ngày sửa cuối,
GSGD,account_group,stg_gsgd_account_group,CREATED_BY_ID,,User_id người tạo,
GSGD,account_group,stg_gsgd_account_group,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,account_group,stg_gsgd_account_group,CREATED_BY_NAME,,Tên người tạo,
GSGD,account_group,stg_gsgd_account_group,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,account_group,stg_gsgd_account_group,DELETED,,Soft delete,
GSGD,account_group_member,stg_gsgd_account_group_member,ID,,Primary key,PK
GSGD,account_group_member,stg_gsgd_account_group_member,GROUP_ID,,Foreign key (account_group.id),FK
GSGD,account_group_member,stg_gsgd_account_group_member,ACCOUNT_ID,,Foreign key (investor_account.id),FK
GSGD,account_group_member,stg_gsgd_account_group_member,STATUS,,Trạng thái tài khoản trong nhóm,
GSGD,account_group_member,stg_gsgd_account_group_member,RELATIONSHIP_TYPE,,"Mối quan hệ: Danh tính, IP, MAC, Tiền",
GSGD,account_group_member,stg_gsgd_account_group_member,CREATED_AT,,Ngày tạo,
GSGD,account_group_member,stg_gsgd_account_group_member,UPDATED_AT,,Ngày sửa cuối,
GSGD,account_group_member,stg_gsgd_account_group_member,CREATED_BY_ID,,User_id người tạo,
GSGD,account_group_member,stg_gsgd_account_group_member,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,account_group_member,stg_gsgd_account_group_member,CREATED_BY_NAME,,Tên người tạo,
GSGD,account_group_member,stg_gsgd_account_group_member,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,account_group_member,stg_gsgd_account_group_member,DELETED,,Soft delete,
GSGD,account_group_history,stg_gsgd_account_group_history,ID,,Primary key,PK
GSGD,account_group_history,stg_gsgd_account_group_history,GROUP_ID,,Id của nhóm tài khoản,FK
GSGD,account_group_history,stg_gsgd_account_group_history,GROUP_CODE,,Mã nhóm,
GSGD,account_group_history,stg_gsgd_account_group_history,CHANGE_DATE,,Ngày thay đổi,
GSGD,account_group_history,stg_gsgd_account_group_history,CHANGE_TYPE,,Loại thay đổi,
GSGD,account_group_history,stg_gsgd_account_group_history,OLD_VALUE,,Giá trị cũ,
GSGD,account_group_history,stg_gsgd_account_group_history,NEW_VALUE,,Giá trị mới,
GSGD,account_group_history,stg_gsgd_account_group_history,CHANGE_SOURCE,,"Nguồn thay đổi: VSDC, USER",
GSGD,account_group_history,stg_gsgd_account_group_history,CHANGED_BY_ID,,Người thay đổi,
GSGD,account_group_history,stg_gsgd_account_group_history,APPROVAL_STATUS,,Trạng thái phê duyệt,
GSGD,account_group_history,stg_gsgd_account_group_history,APPROVAL_COMMENT,,Nội dung phê duyệt,
GSGD,account_group_history,stg_gsgd_account_group_history,APPROVED_BY_ID,,Người phê duyệt,
GSGD,account_group_history,stg_gsgd_account_group_history,CREATED_AT,,Ngày tạo,
GSGD,account_group_history,stg_gsgd_account_group_history,UPDATED_AT,,Ngày sửa cuối,
GSGD,account_group_history,stg_gsgd_account_group_history,CREATED_BY_ID,,User_id người tạo,
GSGD,account_group_history,stg_gsgd_account_group_history,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,account_group_history,stg_gsgd_account_group_history,CREATED_BY_NAME,,Tên người tạo,
GSGD,account_group_history,stg_gsgd_account_group_history,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,account_group_history,stg_gsgd_account_group_history,DELETED,,Soft delete,
GSGD,account_relationship,stg_gsgd_account_relationship,ID,,Primary key,PK
GSGD,account_relationship,stg_gsgd_account_relationship,ACCOUNT_ID_1,,investor_accunt.id,FK
GSGD,account_relationship,stg_gsgd_account_relationship,ACCOUNT_ID_2,,investor_account.id,FK
GSGD,account_relationship,stg_gsgd_account_relationship,ACCOUNT_GROUP_ID,,account_group.id,FK
GSGD,account_relationship,stg_gsgd_account_relationship,CATEGORY_ITEM_ID,,"category_item.id
- Là ID loại kiểu quan hệ",FK
GSGD,account_relationship,stg_gsgd_account_relationship,RELATIONSHIP_VALUE,,"Giá trị quan hệ (IP address, MAC address, etc.)",
GSGD,account_relationship,stg_gsgd_account_relationship,STRENGTH,,Độ mạnh quan hệ (1-100),
GSGD,account_relationship,stg_gsgd_account_relationship,CREATED_AT,,Ngày tạo,
GSGD,account_relationship,stg_gsgd_account_relationship,UPDATED_AT,,Ngày sửa cuối,
GSGD,account_relationship,stg_gsgd_account_relationship,CREATED_BY_ID,,User_id người tạo,
GSGD,account_relationship,stg_gsgd_account_relationship,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,account_relationship,stg_gsgd_account_relationship,CREATED_BY_NAME,,Tên người tạo,
GSGD,account_relationship,stg_gsgd_account_relationship,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,account_relationship,stg_gsgd_account_relationship,DELETED,,Soft delete,
GSGD,company_event,stg_gsgd_company_event,ID,,Primary key,PK
GSGD,company_event,stg_gsgd_company_event,COMPANY_NAME,,Tên sự kiện tổ chức niêm yết,
GSGD,company_event,stg_gsgd_company_event,EVENT_TYPE_ID,,Loại sự kiện,
GSGD,company_event,stg_gsgd_company_event,EVENT_ID,,Sự kiện,
GSGD,company_event,stg_gsgd_company_event,EVENT_DATE,,Ngày sự kiện,
GSGD,company_event,stg_gsgd_company_event,APPROVAL_STATUS,,Trạng thái phê duyệt,
GSGD,company_event,stg_gsgd_company_event,CREATED_AT,,Ngày tạo,
GSGD,company_event,stg_gsgd_company_event,UPDATED_AT,,Ngày sửa cuối,
GSGD,company_event,stg_gsgd_company_event,CREATED_BY_ID,,User_id người tạo,
GSGD,company_event,stg_gsgd_company_event,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,company_event,stg_gsgd_company_event,CREATED_BY_NAME,,Tên người tạo,
GSGD,company_event,stg_gsgd_company_event,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,company_event,stg_gsgd_company_event,DELETED,,Soft delete,
GSGD,company_event,stg_gsgd_company_event,STOCK_CODE,,Mã chứng khoán,
GSGD,company_event_history,stg_gsgd_company_event_history,ID,,Primary key,PK
GSGD,company_event_history,stg_gsgd_company_event_history,COMPANY_EVENT_ID,,Id của sự kiện tổ chức niêm yết,FK
GSGD,company_event_history,stg_gsgd_company_event_history,CHANGE_DATE,,Ngày thay đổi,
GSGD,company_event_history,stg_gsgd_company_event_history,CHANGE_TYPE,,Loại thay đổi,
GSGD,company_event_history,stg_gsgd_company_event_history,OLD_VALUE,,Giá trị cũ,
GSGD,company_event_history,stg_gsgd_company_event_history,NEW_VALUE,,Giá trị mới,
GSGD,company_event_history,stg_gsgd_company_event_history,CHANGE_SOURCE,,"Nguồn thay đổi: VSDC, USER",
GSGD,company_event_history,stg_gsgd_company_event_history,CHANGED_BY,,Người thay đổi,
GSGD,company_event_history,stg_gsgd_company_event_history,APPROVAL_STATUS,,Trạng thái phê duyệt,
GSGD,company_event_history,stg_gsgd_company_event_history,APPROVAL_COMMENT,,Nội dung phê duyệt,
GSGD,company_event_history,stg_gsgd_company_event_history,APPROVAL_BY_ID,,Id người phê duyệt,
GSGD,company_event_history,stg_gsgd_company_event_history,APPROVAL_NAME,,Tên người phê duyệt,
GSGD,company_event_history,stg_gsgd_company_event_history,CREATED_AT,,Ngày tạo,
GSGD,company_event_history,stg_gsgd_company_event_history,UPDATED_AT,,Ngày sửa cuối,
GSGD,company_event_history,stg_gsgd_company_event_history,CREATED_BY_ID,,User_id người tạo,
GSGD,company_event_history,stg_gsgd_company_event_history,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,company_event_history,stg_gsgd_company_event_history,CREATED_BY_NAME,,Tên người tạo,
GSGD,company_event_history,stg_gsgd_company_event_history,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,company_event_history,stg_gsgd_company_event_history,DELETED,,Soft delete,
GSGD,securities_group,stg_gsgd_securities_group,ID,,Primary key,PK
GSGD,securities_group,stg_gsgd_securities_group,GROUP_CODE,,Mã nhóm (hệ thống tự sinh),
GSGD,securities_group,stg_gsgd_securities_group,GROUP_NAME,,,
GSGD,securities_group,stg_gsgd_securities_group,GROUP_TYPE,,"Loại nhóm: 1=Thường
2=Theo ngành",
GSGD,securities_group,stg_gsgd_securities_group,DESCRIPTION,,Mô tả nhóm,
GSGD,securities_group,stg_gsgd_securities_group,STATUS,,"Trạng thái: 
1=Chờ duyệt 2=Phê duyệt
3=Từ chối",
GSGD,securities_group,stg_gsgd_securities_group,CREATED_AT,,Ngày tạo,
GSGD,securities_group,stg_gsgd_securities_group,UPDATED_AT,,Ngày sửa cuối,
GSGD,securities_group,stg_gsgd_securities_group,CREATED_BY_ID,,User_id người tạo,
GSGD,securities_group,stg_gsgd_securities_group,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,securities_group,stg_gsgd_securities_group,CREATED_BY_NAME,,Tên người tạo,
GSGD,securities_group,stg_gsgd_securities_group,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,securities_group,stg_gsgd_securities_group,DELETED,,Soft delete,
GSGD,securities_group_member,stg_gsgd_securities_group_member,ID,,Primary key,PK
GSGD,securities_group_member,stg_gsgd_securities_group_member,GROUP_ID,,securities_group.id,FK
GSGD,securities_group_member,stg_gsgd_securities_group_member,SECURITIES_CODE_ID,,securities_code.id,FK
GSGD,securities_group_member,stg_gsgd_securities_group_member,CREATED_AT,,Ngày tạo,
GSGD,securities_group_member,stg_gsgd_securities_group_member,UPDATED_AT,,Ngày sửa cuối,
GSGD,securities_group_member,stg_gsgd_securities_group_member,CREATED_BY_ID,,User_id người tạo,
GSGD,securities_group_member,stg_gsgd_securities_group_member,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,securities_group_member,stg_gsgd_securities_group_member,CREATED_BY_NAME,,Tên người tạo,
GSGD,securities_group_member,stg_gsgd_securities_group_member,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,securities_group_member,stg_gsgd_securities_group_member,DELETED,,Soft delete,
GSGD,securities_group_history,stg_gsgd_securities_group_history,ID,,Primary key,PK
GSGD,securities_group_history,stg_gsgd_securities_group_history,GROUP_ID,,Id của nhóm chứng khoán(securities_group.id),FK
GSGD,securities_group_history,stg_gsgd_securities_group_history,GROUP_CODE,,Mã nhóm,
GSGD,securities_group_history,stg_gsgd_securities_group_history,CHANGE_DATE,,Ngày thay đổi,
GSGD,securities_group_history,stg_gsgd_securities_group_history,CHANGE_TYPE,,Loại thay đổi,
GSGD,securities_group_history,stg_gsgd_securities_group_history,OLD_VALUE,,Giá trị cũ (null nếu là tạo mới),
GSGD,securities_group_history,stg_gsgd_securities_group_history,NEW_VALUE,,Giá trị mới (null nếu là xóa),
GSGD,securities_group_history,stg_gsgd_securities_group_history,CHANGE_SOURCE,,"Nguồn thay đổi: VSDC, USER",
GSGD,securities_group_history,stg_gsgd_securities_group_history,CHANGED_BY_ID,,Người thay đổi,
GSGD,securities_group_history,stg_gsgd_securities_group_history,APPROVAL_STATUS,,Trạng thái phê duyệt,
GSGD,securities_group_history,stg_gsgd_securities_group_history,APPROVAL_COMMENT,,Nội dung phê duyệt,
GSGD,securities_group_history,stg_gsgd_securities_group_history,APPROVED_BY_ID,,Người phê duyệt,
GSGD,securities_group_history,stg_gsgd_securities_group_history,CREATED_AT,,Ngày tạo,
GSGD,securities_group_history,stg_gsgd_securities_group_history,UPDATED_AT,,Ngày sửa cuối,
GSGD,securities_group_history,stg_gsgd_securities_group_history,CREATED_BY_ID,,User_id người tạo,
GSGD,securities_group_history,stg_gsgd_securities_group_history,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,securities_group_history,stg_gsgd_securities_group_history,CREATED_BY_NAME,,Tên người tạo,
GSGD,securities_group_history,stg_gsgd_securities_group_history,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,securities_group_history,stg_gsgd_securities_group_history,DELETED,,Soft delete,
GSGD,case_file,stg_gsgd_case_file,ID,,Primary key,PK
GSGD,case_file,stg_gsgd_case_file,CASE_FILE_CODE,,Mã vụ việc (tự sinh: MãCK+DDMMYYYY),
GSGD,case_file,stg_gsgd_case_file,CASE_FILE_TYPE,,,
GSGD,case_file,stg_gsgd_case_file,SECURITIES_CODE_ID,,Mã chứng khoán(securities_code.id),FK
GSGD,case_file,stg_gsgd_case_file,SECURITIES_CODE,,Mã chứng khoán,
GSGD,case_file,stg_gsgd_case_file,INFORMATION_SOURCE,,Nguồn thông tin,
GSGD,case_file,stg_gsgd_case_file,INFORMATION_SOURCE_DETAIL,,Nguồn thông tin chi tiết,
GSGD,case_file,stg_gsgd_case_file,COMPLETION_DATE,,Thời gian hoàn thành vụ việc,
GSGD,case_file,stg_gsgd_case_file,START_DATE,,,
GSGD,case_file,stg_gsgd_case_file,END_DATE,,,
GSGD,case_file,stg_gsgd_case_file,ASSIGNED_TO,,Người được phân công,
GSGD,case_file,stg_gsgd_case_file,CASE_FILE_STATUS,,,
GSGD,case_file,stg_gsgd_case_file,NOTES,,Ghi chú,
GSGD,case_file,stg_gsgd_case_file,CREATED_AT,,Ngày tạo,
GSGD,case_file,stg_gsgd_case_file,UPDATED_AT,,Ngày sửa cuối,
GSGD,case_file,stg_gsgd_case_file,CREATED_BY_ID,,User_id người tạo,
GSGD,case_file,stg_gsgd_case_file,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,case_file,stg_gsgd_case_file,CREATED_BY_NAME,,Tên người tạo,
GSGD,case_file,stg_gsgd_case_file,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,case_file,stg_gsgd_case_file,DELETED,,Soft delete,
GSGD,case_attach_file,stg_gsgd_case_attach_file,ID,,Primary key,PK
GSGD,case_attach_file,stg_gsgd_case_attach_file,CASE_FILE_ID,,case_file.id,FK
GSGD,case_attach_file,stg_gsgd_case_attach_file,FILE_NAME,,,
GSGD,case_attach_file,stg_gsgd_case_attach_file,FILE_PATH,,,
GSGD,case_attach_file,stg_gsgd_case_attach_file,FILE_SIZE,,Kích thước file (bytes),
GSGD,case_attach_file,stg_gsgd_case_attach_file,FILE_TYPE,,"Loại file: CSV, XLSX, PDF",
GSGD,case_attach_file,stg_gsgd_case_attach_file,FILE_GROUP,,"1=Hồ sơ của Sở, 2=Danh sách tài khoản nghi vấn",
GSGD,case_attach_file,stg_gsgd_case_attach_file,CREATED_AT,,Ngày tạo,
GSGD,case_attach_file,stg_gsgd_case_attach_file,UPDATED_AT,,Ngày sửa cuối,
GSGD,case_attach_file,stg_gsgd_case_attach_file,CREATED_BY_ID,,User_id người tạo,
GSGD,case_attach_file,stg_gsgd_case_attach_file,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,case_attach_file,stg_gsgd_case_attach_file,CREATED_BY_NAME,,Tên người tạo,
GSGD,case_attach_file,stg_gsgd_case_attach_file,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,case_attach_file,stg_gsgd_case_attach_file,DELETED,,Soft delete,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,ID,,Primary key,PK
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,CASE_FILE_ID,,case_file.id,FK
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,WORKFLOW_TYPE,,"1=Sơ bộ, 2=Thao túng, 3=Nội gián, 4=Liên thị trường",
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,STEP_ORDER,,,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,STEP_NAME,,Tên bước,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,REPORT_TEMPLATE_ID,,Mẫu báo cáo(report_template.id),FK
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,STATUS,,"Trạng thái: 0=Chưa thực hiện, 1=Đang thực hiện, 2=Hoàn thành",
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,CREATED_AT,,Ngày tạo,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,UPDATED_AT,,Ngày sửa cuối,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,CREATED_BY_ID,,User_id người tạo,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,UPDATED_BY_ID,,User_id người cập nhật,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,CREATED_BY_NAME,,Tên người tạo,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,UPDATED_BY_NAME,,Tên người cập nhật,
GSGD,case_file_workflow,stg_gsgd_case_file_workflow,DELETED,,Soft delete,
GSGD,case_approval_step,stg_gsgd_case_approval_step,ID,,Primary key,PK
GSGD,case_approval_step,stg_gsgd_case_approval_step,CASE_FILE_ID,,case_file.id,FK
GSGD,case_approval_step,stg_gsgd_case_approval_step,STEP_CODE,,"1 = Chuyên viên khởi tạo
2 = Trưởng ban phê duyệt
3 = Phó Trưởng ban phân công
4 = Chuyên viên xử lý",
GSGD,case_approval_step,stg_gsgd_case_approval_step,STEP_NAME,,Tên bước (phục vụ hiển thị),
GSGD,case_approval_step,stg_gsgd_case_approval_step,ASSIGNED_USER_ID,,User đang được giao duyệt bước này (có thể null nếu phân công theo role),
GSGD,case_approval_step,stg_gsgd_case_approval_step,ASSIGNED_ROLE,,"Chức vụ/nhóm duyệt (ví dụ: TRUONG_BAN, PHO_TRUONG_BAN, CHUYEN_VIEN)",
GSGD,case_approval_step,stg_gsgd_case_approval_step,STATUS,,"Trạng thái: 0=Chưa xử lý, 1=Đang xử lý, 2=Đã duyệt/Hoàn thành, 3=Từ chối",
GSGD,case_approval_step,stg_gsgd_case_approval_step,ACTION_AT,,Thời điểm duyệt/xử lý,
GSGD,case_approval_step,stg_gsgd_case_approval_step,ACTION_NOTE,,Ghi chú khi duyệt/từ chối,
GSGD,case_approval_step,stg_gsgd_case_approval_step,NEXT_STEP_CODE,,"Bước tiếp theo (2..4), null nếu là bước cuối",
GSGD,case_approval_step,stg_gsgd_case_approval_step,NEXT_ASSIGNED_USER_ID,,Người được chỉ định duyệt bước tiếp theo (theo chức vụ phù hợp),
GSGD,case_approval_step,stg_gsgd_case_approval_step,NEXT_ASSIGNED_ROLE,,Chức vụ/nhóm của người duyệt tiếp theo (nếu chỉ định theo role),
GSGD,case_approval_step,stg_gsgd_case_approval_step,DUE_DATE,,Hạn xử lý (nếu cần SLA),
GSGD,case_approval_step,stg_gsgd_case_approval_step,CREATED_AT,,Ngày tạo,
GSGD,case_approval_step,stg_gsgd_case_approval_step,UPDATED_AT,,Ngày sửa cuối,
