bcv_core_object,silver_entity,silver_attribute,silver_data_type,description,data_domain,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Business Activity,Securities Practitioner License Application Verification Status,Updated By Officer Code,string,Mã người cập nhật,Text,True,False,NHNCK,VerifyApplicationStatuses,NHNCK.VerifyApplicationStatuses.UpdatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Updated By Officer Id.,Source System Code = 'NHNCK_VerifyApplicationStatuses',
Business Activity,Securities Practitioner License Application Verification Status,Created Timestamp,timestamp,Ngày tạo,Timestamp,True,False,NHNCK,VerifyApplicationStatuses,NHNCK.VerifyApplicationStatuses.CreatedAt,,Source System Code = 'NHNCK_VerifyApplicationStatuses',
Business Activity,Securities Practitioner License Application Verification Status,Updated Timestamp,timestamp,Ngày cập nhật,Timestamp,True,False,NHNCK,VerifyApplicationStatuses,NHNCK.VerifyApplicationStatuses.UpdatedAt,,Source System Code = 'NHNCK_VerifyApplicationStatuses',
Business Activity,Securities Practitioner License Certificate Document Activity Log,License Certificate Document Activity Log Id,string,Id tự sinh (surrogate key),Surrogate Key,False,True,NHNCK,CertificateRecordLogs,,PK surrogate. ETL Pattern — activity log.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,License Certificate Document Activity Log Code,string,Mã định danh (tự động tăng). BK,Text,False,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.Id,BK chính.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,Source System Code,string,Mã nguồn dữ liệu,Classification Value,False,False,NHNCK,CertificateRecordLogs,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,License Certificate Document Id,string,FK đến chứng chỉ,Surrogate Key,False,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.CertificateRecordId,FK target: Securities Practitioner License Certificate Document.License Certificate Document Id.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,License Certificate Document Code,string,Mã chứng chỉ,Text,False,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.CertificateRecordId,FK target: Securities Practitioner License Certificate Document.License Certificate Document Code. Pair with License Certificate Document Id.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,Activity Type Code,string,Loại hành động,Classification Value,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.ActionType,Scheme: CERTIFICATE_ACTIVITY_TYPE.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,Certificate Number,string,Số chứng chỉ tại thời điểm ghi log,Text,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.CertificateNumber,Snapshot — số chứng chỉ tại thời điểm hoạt động.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,License Decision Document Id,string,FK đến quyết định,Surrogate Key,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.DecisionId,FK target: Securities Practitioner License Decision Document.License Decision Document Id.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,License Decision Document Code,string,Mã quyết định,Text,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.DecisionId,FK target: Securities Practitioner License Decision Document.License Decision Document Code. Pair with License Decision Document Id.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,Issue Date,date,Ngày quyết định,Date,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.IssueDate,Ngày ban hành quyết định liên quan.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,Activity Note,string,Ghi chú hoạt động,Text,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.Note,,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,Processed By Officer Id,string,FK đến người xử lý,Surrogate Key,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.CreatedBy,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Activity Log,Processed By Officer Code,string,Mã người xử lý,Text,True,False,NHNCK,CertificateRecordLogs,NHNCK.CertificateRecordLogs.CreatedBy,FK target: Regulatory Authority Officer.Officer Code. Pair with Processed By Officer Id.,Source System Code = 'NHNCK_CertificateRecordLogs',
Business Activity,Securities Practitioner License Certificate Document Status History,License Certificate Document Status History Id,string,Id tự sinh (surrogate key),Surrogate Key,False,True,NHNCK,CertificateRecordStatusHistories,,PK surrogate. ETL Pattern — status history.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,License Certificate Document Status History Code,string,Mã định danh (tự động tăng). BK,Text,False,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.Id,BK chính.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,Source System Code,string,Mã nguồn dữ liệu,Classification Value,False,False,NHNCK,CertificateRecordStatusHistories,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,License Certificate Document Id,string,FK đến chứng chỉ,Surrogate Key,False,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.CertificateRecordId,FK target: Securities Practitioner License Certificate Document.License Certificate Document Id.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,License Certificate Document Code,string,Mã chứng chỉ,Text,False,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.CertificateRecordId,FK target: Securities Practitioner License Certificate Document.License Certificate Document Code. Pair with License Certificate Document Id.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,License Decision Document Id,string,FK đến quyết định,Surrogate Key,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.DecisionId,FK target: Securities Practitioner License Decision Document.License Decision Document Id.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,License Decision Document Code,string,Mã quyết định,Text,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.DecisionId,FK target: Securities Practitioner License Decision Document.License Decision Document Code. Pair with License Decision Document Id.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,Update Type Code,string,"Loại cập nhật (Manual, System, Decision)",Classification Value,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.UpdateType,Scheme: STATUS_UPDATE_TYPE.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,Old Status Code,string,Trạng thái trước,Classification Value,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.OldStatus,Scheme: CERTIFICATE_STATUS.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,New Status Code,string,Trạng thái sau,Classification Value,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.NewStatus,Scheme: CERTIFICATE_STATUS.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,Status Change Reason Description,string,Lý do thay đổi,Text,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.Reason,,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,Status Change Timestamp,timestamp,Thời điểm thay đổi,Timestamp,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.CreatedAt,CreatedAt = thời điểm ghi lịch sử.,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner License Certificate Document Status History,Updated Timestamp,timestamp,Ngày cập nhật bản ghi,Timestamp,True,False,NHNCK,CertificateRecordStatusHistories,NHNCK.CertificateRecordStatusHistories.UpdatedAt,,Source System Code = 'NHNCK_CertificateRecordStatusHistories',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Professional Training Class Enrollment Id,string,Id tự sinh (surrogate key),Surrogate Key,False,True,NHNCK,SpecializationCourseDetails,,"PK surrogate. BCV: ""Business Activity"" — đăng ký học viên + kết quả.",Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Professional Training Class Enrollment Code,string,Mã định danh (tự động tăng). BK,Text,False,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.Id,BK chính.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Source System Code,string,Mã nguồn dữ liệu,Classification Value,False,False,NHNCK,SpecializationCourseDetails,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Professional Training Class Id,string,FK đến khóa học,Surrogate Key,False,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.SpecializationCourseId,FK target: Securities Practitioner Professional Training Class.Professional Training Class Id.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Professional Training Class Code,string,Mã khóa học,Text,False,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.SpecializationCourseId,FK target: Securities Practitioner Professional Training Class.Professional Training Class Code. Pair with Professional Training Class Id.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Practitioner Id,string,FK đến Securities Practitioner,Surrogate Key,False,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.ProfessionalId,FK target: Securities Practitioner.Practitioner Id.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Practitioner Code,string,Mã người hành nghề,Text,False,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.ProfessionalId,FK target: Securities Practitioner.Practitioner Code. Pair with Practitioner Id.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Full Name,string,Họ và tên học viên (snapshot),Text,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.Fullname,Denormalized snapshot tại thời điểm đăng ký.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Date Of Birth,date,Ngày sinh (snapshot),Date,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.BirthDate,Denormalized snapshot.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Place Of Birth,string,Nơi sinh (snapshot),Text,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.PlaceOfDate,Denormalized snapshot.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Identification Number,string,Số định danh (snapshot),Text,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.IdentityNumber,Denormalized snapshot.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Exam Number,string,Số dự thi,Text,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.ExamNumber,,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Enrollment Description,string,Mô tả,Text,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.Description,,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Assessment Score,string,Điểm thi,Text,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.ExamScore,"Text vì có thể dạng text (VD: ""Vắng"").",Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Assessment Result Code,string,"Kết quả thi (1: Đạt, 0: Không đạt)",Classification Value,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.Result,Scheme: TRAINING_RESULT.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Enrollment Note,string,Ghi chú,Text,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.Note,,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Enrollment Status Code,string,"Trạng thái (0: Chờ thẩm định, 1: Xác nhận, 2: Yêu cầu nộp lại, 3: Từ chối)",Classification Value,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.Status,Scheme: ENROLLMENT_STATUS.,Source System Code = 'NHNCK_SpecializationCourseDetails',
Business Activity,Securities Practitioner Professional Training Class Enrollment,Assignee Officer Id,string,FK đến cán bộ xử lý,Surrogate Key,True,False,NHNCK,SpecializationCourseDetails,NHNCK.SpecializationCourseDetails.AssigneeId,FK target: Regulatory Authority Officer.Officer Id.,Source System Code = 'NHNCK_SpecializationCourseDetails',
