"stt","datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"22","Fact Investor Flow Snapshot","fct_ivsr_flw_snpst","Trading Value Ratio Pct","tdg_val_rto_pct","true","Percentage","decimal(5,2)","","Tỷ trọng GTGD nhóm NĐT / Tổng GTGD thị trường (%)","INNER JOIN scr_mtch_log ON scr_mtch_log.tdg_dt = snpst_dt AND scr_mtch_log.mkt_id IN ('STO','STX','UPX') AND scr_mtch_log.brd_tp_code IN ('G1','G2','G3') → SUM(scr_mtch_log.acm_vol * scr_mtch_log.mtch_prc WHERE ivsr_grp_filter) / NULLIF(SUM(scr_mtch_log.acm_vol * scr_mtch_log.mtch_prc) OVER (PARTITION BY snpst_dt), 0) * 100","join_atomic","Security Match Log","scr_mtch_log","Accumulated Volume / Match Price","acm_vol"
"23","Fact Member Safety Per Member Snapshot","fct_mbr_sfty_per_mbr_snpst","ATTC Rating","attc_rtg","true","Text","string","","Xếp hạng an toàn tài chính per CTCK (Cao/Trung bình/Thấp)","CASE WHEN CAST(mbr_rpt_ind_val.val AS DECIMAL) > 150 THEN 'Cao' WHEN CAST(mbr_rpt_ind_val.val AS DECIMAL) >= 120 THEN 'Trung bình' ELSE 'Thấp' END WHERE mbr_rpt_ind_val.rpt_ind_code = 'TY_LE_VON_KHA_DUNG' AND mbr_rpt_ind_val.rpt_dt = snpst_dt AND mbr_rpt_ind_val.scr_co_id = driving_scr_co_id","computed","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"23","Fact Member Safety Per Member Snapshot","fct_mbr_sfty_per_mbr_snpst","Equity Bil VND","eqty_bil_vnd","true","Currency Amount","decimal(23,2)","","VCSH per CTCK — kỳ báo cáo quý gần nhất (tỷ VND)","CAST(mbr_rpt_ind_val.val AS DECIMAL) WHERE mbr_rpt_ind_val.rpt_ind_code = 'VON_CHU_SO_HUU' AND mbr_rpt_ind_val.rpt_dt = LAST_DAY(ADD_MONTHS(TRUNC(snpst_dt,'Q'),2)) AND mbr_rpt_ind_val.scr_co_id = driving_scr_co_id","direct","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"23","Fact Member Safety Per Member Snapshot","fct_mbr_sfty_per_mbr_snpst","Margin Debt Bil VND","mrgn_dbt_bil_vnd","true","Currency Amount","decimal(23,2)","","Dư nợ margin per CTCK (tỷ VND)","CAST(mbr_rpt_ind_val.val AS DECIMAL) WHERE mbr_rpt_ind_val.rpt_ind_code = 'DU_NO_MARGIN' AND mbr_rpt_ind_val.rpt_dt = snpst_dt AND mbr_rpt_ind_val.scr_co_id = driving_scr_co_id","direct","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"23","Fact Member Safety Per Member Snapshot","fct_mbr_sfty_per_mbr_snpst","Margin To Equity Ratio Pct","mrgn_eqty_rto_pct","true","Percentage","decimal(5,2)","","Tỷ lệ dư nợ margin/VCSH per CTCK (%)","fct_mbr_sfty_per_mbr_snpst.mrgn_dbt_bil_vnd / NULLIF(fct_mbr_sfty_per_mbr_snpst.eqty_bil_vnd,0) * 100","computed","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"23","Fact Member Safety Per Member Snapshot","fct_mbr_sfty_per_mbr_snpst","Securities Company Dimension Id","scr_co_dim_id","false","Surrogate Dimension Key","string","FK → Securities Company Dimension","FK chiều CTCK","LOOKUP scr_co_dim ON scr_co_dim.mbr_code = scr_co.scr_co_bsn_code AND mbr_rpt_ind_val.rpt_dt BETWEEN scr_co_dim.eff_dt AND scr_co_dim.expiry_dt","lookup_dim","Member Report Indicator Value","mbr_rpt_ind_val","Securities Company Id","scr_co_id"
"23","Fact Member Safety Per Member Snapshot","fct_mbr_sfty_per_mbr_snpst","Snapshot Date","snpst_dt","false","Date","date","DD","Ngày snapshot","mbr_rpt_ind_val.rpt_dt","direct","Member Report Indicator Value","mbr_rpt_ind_val","Report Date","rpt_dt"
"23","Fact Member Safety Per Member Snapshot","fct_mbr_sfty_per_mbr_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK ngày snapshot — Driving Date từ mbr_rpt_ind_val.rpt_dt","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = mbr_rpt_ind_val.rpt_dt","lookup_date","Member Report Indicator Value","mbr_rpt_ind_val","Report Date","rpt_dt"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Avg Margin To Equity Ratio Pct","avg_mrgn_eqty_rto_pct","true","Percentage","decimal(5,2)","","Tỷ lệ dư nợ margin/VCSH bình quân các CTCK (%)","AVG(mrgn_per_ctck / NULLIF(vcsh_per_ctck,0) * 100) GROUP BY mbr_rpt_ind_val.scr_co_id","computed","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","DE Ratio Avg","de_rto_avg","true","Percentage","decimal(5,2)","","D/E trung bình hệ thống CTCK = Tổng nợ / Tổng VCSH","INNER JOIN mbr_rpt_ind_val AS dbt ON dbt.rpt_ind_code LIKE 'BCTCRLCTCK%' AND dbt.row_nm = 'C. NỢ PHẢI TRẢ' AND dbt.rpt_dt = snpst_dt INNER JOIN mbr_rpt_ind_val AS eqty ON eqty.rpt_ind_code = 'VON_CHU_SO_HUU' AND eqty.rpt_dt = LAST_DAY(ADD_MONTHS(TRUNC(snpst_dt,'Q'),2)) → SUM(dbt.val) / NULLIF(SUM(eqty.val),0)","join_atomic","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Member Count High","mbr_cnt_high","true","Small Counter","int","","Số CTCK xếp hạng Cao (vốn khả dụng > 150%)","COUNT(DISTINCT mbr_rpt_ind_val.scr_co_id) WHERE mbr_rpt_ind_val.rpt_ind_code = 'TY_LE_VON_KHA_DUNG' AND CAST(mbr_rpt_ind_val.val AS DECIMAL) > 150 AND mbr_rpt_ind_val.rpt_dt = snpst_dt","computed","Member Report Indicator Value","mbr_rpt_ind_val","Securities Company Id / Value","scr_co_id"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Member Count Low","mbr_cnt_low","true","Small Counter","int","","Số CTCK xếp hạng Thấp (vốn khả dụng < 120%)","COUNT(DISTINCT mbr_rpt_ind_val.scr_co_id) WHERE mbr_rpt_ind_val.rpt_ind_code = 'TY_LE_VON_KHA_DUNG' AND CAST(mbr_rpt_ind_val.val AS DECIMAL) < 120 AND mbr_rpt_ind_val.rpt_dt = snpst_dt","computed","Member Report Indicator Value","mbr_rpt_ind_val","Securities Company Id / Value","scr_co_id"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Member Count Medium","mbr_cnt_med","true","Small Counter","int","","Số CTCK xếp hạng Trung bình (vốn khả dụng 120%–150%)","COUNT(DISTINCT mbr_rpt_ind_val.scr_co_id) WHERE mbr_rpt_ind_val.rpt_ind_code = 'TY_LE_VON_KHA_DUNG' AND CAST(mbr_rpt_ind_val.val AS DECIMAL) BETWEEN 120 AND 150 AND mbr_rpt_ind_val.rpt_dt = snpst_dt","computed","Member Report Indicator Value","mbr_rpt_ind_val","Securities Company Id / Value","scr_co_id"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Member Control Count","mbr_ctrl_cnt","true","Small Counter","int","","Số CTCK cần kiểm soát (vốn khả dụng < 120%)","COUNT(DISTINCT mbr_rpt_ind_val.scr_co_id) WHERE mbr_rpt_ind_val.rpt_ind_code = 'TY_LE_VON_KHA_DUNG' AND CAST(mbr_rpt_ind_val.val AS DECIMAL) < 120 AND mbr_rpt_ind_val.rpt_dt = snpst_dt","computed","Member Report Indicator Value","mbr_rpt_ind_val","Securities Company Id / Value","scr_co_id"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Margin Debt Total Bil VND","mrgn_dbt_total_bil_vnd","true","Currency Amount","decimal(23,2)","","Tổng dư nợ margin tất cả CTCK (tỷ VND)","SUM(mbr_rpt_ind_val.val) WHERE mbr_rpt_ind_val.rpt_ind_code = 'DU_NO_MARGIN' AND mbr_rpt_ind_val.rpt_dt = snpst_dt","computed","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Snapshot Date","snpst_dt","false","Date","date","DD","Ngày snapshot","mbr_rpt_ind_val.rpt_dt","direct","Member Report Indicator Value","mbr_rpt_ind_val","Report Date","rpt_dt"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK ngày snapshot — Driving Date từ mbr_rpt_ind_val.rpt_dt","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = mbr_rpt_ind_val.rpt_dt","lookup_date","Member Report Indicator Value","mbr_rpt_ind_val","Report Date","rpt_dt"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Total Debt Bil VND","tot_dbt_bil_vnd","true","Currency Amount","decimal(23,2)","","Tổng nợ phải trả tất cả CTCK (tỷ VND)","SUM(mbr_rpt_ind_val.val) WHERE mbr_rpt_ind_val.rpt_ind_code LIKE 'BCTCRLCTCK%' AND mbr_rpt_ind_val.row_nm = 'C. NỢ PHẢI TRẢ' AND mbr_rpt_ind_val.rpt_dt = snpst_dt","computed","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"24","Fact Member Safety Snapshot","fct_mbr_sfty_snpst","Total Equity Bil VND","tot_eqty_bil_vnd","true","Currency Amount","decimal(23,2)","","Tổng VCSH tất cả CTCK — lấy kỳ báo cáo quý gần nhất (tỷ VND)","SUM(mbr_rpt_ind_val.val) WHERE mbr_rpt_ind_val.rpt_ind_code = 'VON_CHU_SO_HUU' AND mbr_rpt_ind_val.rpt_dt = LAST_DAY(ADD_MONTHS(TRUNC(snpst_dt,'Q'),2))","computed","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"25","Fact Macro Indicator Snapshot","fct_mcr_ind_snpst","Indicator Code","ind_code","false","Text","string","","Mã chỉ tiêu vĩ mô (NK)","INNER JOIN rsk_ind ON rsk_ind.rsk_ind_id = rsk_ind_val.rsk_ind_id → rsk_ind.bsn_key","join_atomic","Risk Indicator","rsk_ind","Business Key","bsn_key"
"25","Fact Macro Indicator Snapshot","fct_mcr_ind_snpst","Indicator Name","ind_nm","true","Text","string","","Tên chỉ tiêu vĩ mô","INNER JOIN rsk_ind ON rsk_ind.rsk_ind_id = rsk_ind_val.rsk_ind_id → rsk_ind.ind_nm","join_atomic","Risk Indicator","rsk_ind","Indicator Name","ind_nm"
"25","Fact Macro Indicator Snapshot","fct_mcr_ind_snpst","Period Date","prd_dt","false","Date","date","DD","Ngày kỳ báo cáo (Driving Date)","rsk_ind_val.prd_dt","direct","Risk Indicator Value","rsk_ind_val","Period Date","prd_dt"
"25","Fact Macro Indicator Snapshot","fct_mcr_ind_snpst","Period Type Code","prd_tp_code","true","Classification Value","string","","Loại kỳ: 1=ngày, 2=tuần, 3=tháng, 4=quý","rsk_ind_val.prd_tp_code","direct","Risk Indicator Value","rsk_ind_val","Period Type Code","prd_tp_code"
"25","Fact Macro Indicator Snapshot","fct_mcr_ind_snpst","Snapshot Date Dimension Id","snpst_dt_dim_id","false","Surrogate Dimension Key","string","FK → Calendar Date Dimension","FK ngày kỳ báo cáo — Driving: rsk_ind_val","LOOKUP cdr_dt_dim ON cdr_dt_dim.dt = rsk_ind_val.prd_dt","lookup_date","Risk Indicator Value","rsk_ind_val","Period Date","prd_dt"
"25","Fact Macro Indicator Snapshot","fct_mcr_ind_snpst","Value","val","true","Text","string","","Giá trị chỉ tiêu","rsk_ind_val.val","direct","Risk Indicator Value","rsk_ind_val","Value","val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Avg Order Size Mil VND","avg_ordr_sz_mil_vnd","true","Currency Amount","decimal(23,2)","","Quy mô lệnh trung bình = SUM(GTGD khớp)/COUNT(lệnh khớp) ngày t (triệu VND)","INNER JOIN scr_mtch_log ON scr_mtch_log.tdg_dt = snpst_dt AND scr_mtch_log.mkt_id IN ('STO','STX','UPX') AND scr_mtch_log.brd_tp_code IN ('G1','G2','G3') → SUM(scr_mtch_log.acm_val) / NULLIF(COUNT(scr_mtch_log.scr_mtch_log_id),0)","join_atomic","Security Match Log","scr_mtch_log","Accumulated Value / Security Match Log Id","acm_val / scr_mtch_log_id"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Avg Trading Value N Day Bil VND","avg_tdg_val_n_dy_bil_vnd","true","Currency Amount","decimal(23,2)","","GTGD bình quân N phiên giao dịch gần nhất tính đến snpst_dt (mặc định N=30) (tỷ VND)","INNER JOIN scr_mtch_log ON scr_mtch_log.mkt_id IN ('STO','STX','UPX') AND scr_mtch_log.brd_tp_code IN ('G1','G2','G3') → AVG(daily_gtgd) OVER (ORDER BY snpst_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW) WHERE daily_gtgd = SUM(scr_mtch_log.acm_val) GROUP BY scr_mtch_log.tdg_dt","join_atomic","Security Match Log","scr_mtch_log","Accumulated Value","acm_val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Correlation VNI DXY","corr_vni_dxy","true","Percentage","decimal(7,6)","","Hệ số tương quan Pearson giữa Return VN-Index và Return DXY Index trên N phiên gần nhất (mặc định N=30)","(SUM((LN(mkt_indx_snpst.cls_indx_val/LAG(mkt_indx_snpst.cls_indx_val) OVER (ORDER BY mkt_indx_snpst.tdg_dt)) - avg_ret_vni) * (LN(rsk_ind_val_dxy.val/LAG(rsk_ind_val_dxy.val) OVER (ORDER BY rsk_ind_val_dxy.prd_dt)) - avg_ret_dxy)) OVER w) / NULLIF(SQRT(SUM(POWER(LN(mkt_indx_snpst.cls_indx_val/LAG(mkt_indx_snpst.cls_indx_val)) - avg_ret_vni,2)) OVER w * SUM(POWER(LN(rsk_ind_val_dxy.val/LAG(rsk_ind_val_dxy.val)) - avg_ret_dxy,2)) OVER w),0) WHERE mkt_indx_snpst.indx_code = 'VNINDEX' AND rsk_ind_val_dxy.bsn_key = 'DXY' WINDOW w AS (ORDER BY mkt_indx_snpst.tdg_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW)","join_atomic","Market Index Snapshot / Risk Indicator Value","mkt_indx_snpst / rsk_ind_val","Close Index Value / Value","cls_indx_val / val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Correlation VNI DXY Status","corr_vni_dxy_st","true","Text","string","","Trạng thái tương quan VN-Index & DXY Index — PENDING (threshold chưa xác định)","","pending","","","",""
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Correlation VNI Interest Rate","corr_vni_ir","true","Percentage","decimal(7,6)","","Hệ số tương quan Pearson giữa Return VN-Index và ΔLãi suất LNH trên N phiên gần nhất (mặc định N=30)","(SUM((LN(mkt_indx_snpst.cls_indx_val/LAG(mkt_indx_snpst.cls_indx_val) OVER (ORDER BY mkt_indx_snpst.tdg_dt)) - avg_ret_vni) * (rsk_ind_val_ir.val - LAG(rsk_ind_val_ir.val) OVER (ORDER BY rsk_ind_val_ir.prd_dt) - avg_dir)) OVER w) / NULLIF(SQRT(SUM(POWER(LN(mkt_indx_snpst.cls_indx_val/LAG(mkt_indx_snpst.cls_indx_val)) - avg_ret_vni,2)) OVER w * SUM(POWER(rsk_ind_val_ir.val - LAG(rsk_ind_val_ir.val) - avg_dir,2)) OVER w),0) WHERE mkt_indx_snpst.indx_code = 'VNINDEX' AND rsk_ind_val_ir.bsn_key = 'INTERBANK_IR' WINDOW w AS (ORDER BY mkt_indx_snpst.tdg_dt ROWS BETWEEN 29 PRECEDING AND CURRENT ROW)","join_atomic","Market Index Snapshot / Risk Indicator Value","mkt_indx_snpst / rsk_ind_val","Close Index Value / Value","cls_indx_val / val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Correlation VNI IR Status","corr_vni_ir_st","true","Text","string","","Trạng thái tương quan VN-Index & Lãi suất LNH — PENDING (threshold chưa xác định)","","pending","","","",""
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Equity Raise T Bil","eqty_rse_t_bil","true","Currency Amount","decimal(23,2)","","Giá trị huy động vốn cổ phần tại ngày t (tỷ VND) — Giá trị hiện tại cho KPI K_PTTT_16 — PENDING","","pending","","","",""
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Foreign Net Flow T Bil","frgn_net_flw_t_bil","true","Currency Amount","decimal(23,2)","","Dòng tiền ròng NĐTNN tại ngày t (tỷ VND) Fₜ = SUM(buy) − SUM(sell) — Giá trị hiện tại cho KPI K_PTTT_15","INNER JOIN scr_tdg_snpst ON scr_tdg_snpst.tdg_dt = snpst_dt AND scr_tdg_snpst.flr_code IN ('02','04','10') → (SUM(scr_tdg_snpst.frgn_buy_vol * scr_tdg_snpst.cls_prc) - SUM(scr_tdg_snpst.frgn_sell_vol * scr_tdg_snpst.cls_prc)) / 1000000000","join_atomic","Security Trading Snapshot","scr_tdg_snpst","Foreign Buy Volume / Foreign Sell Volume / Close Price","frgn_buy_vol / frgn_sell_vol / cls_prc"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","ILLIQ T","illiq_t","true","Percentage","decimal(20,10)","","ILLIQ tại ngày t = |Rₜ| / VOLD (tỷ VND) — Giá trị hiện tại cho KPI K_PTTT_13","ABS(LN(mkt_indx_snpst.cls_indx_val / NULLIF(LAG(mkt_indx_snpst.cls_indx_val) OVER (ORDER BY mkt_indx_snpst.tdg_dt),0))) / NULLIF(SUM(scr_mtch_log.acm_val),0) WHERE mkt_indx_snpst.indx_code = 'VNINDEX' AND scr_mtch_log.mkt_id IN ('STO','STX','UPX') AND scr_mtch_log.brd_tp_code IN ('G1','G2','G3') GROUP BY mkt_indx_snpst.tdg_dt, mkt_indx_snpst.cls_indx_val","join_atomic","Market Index Snapshot / Security Match Log","mkt_indx_snpst / scr_mtch_log","Close Index Value / Accumulated Value","cls_indx_val / acm_val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Index Code","indx_code","false","Classification Value","string","","Mã chỉ số (luôn = 'VNINDEX') — SLICER nhóm 5 [Driving Table: mkt_indx_snpst]","mkt_indx_snpst.indx_code WHERE mkt_indx_snpst.indx_code = 'VNINDEX'","direct","Market Index Snapshot","mkt_indx_snpst","Index Code","indx_code"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Index Log Return T","indx_log_rtn_t","true","Percentage","decimal(10,8)","","Log return VN-Index tại ngày t (Rₜ = ln(Pₜ/Pₜ₋₁)) — Giá trị hiện tại cho KPI K_PTTT_12","LN(mkt_indx_snpst.cls_indx_val / NULLIF(LAG(mkt_indx_snpst.cls_indx_val) OVER (ORDER BY mkt_indx_snpst.tdg_dt),0)) WHERE mkt_indx_snpst.indx_code = 'VNINDEX'","computed","Market Index Snapshot","mkt_indx_snpst","Close Index Value","cls_indx_val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","IR Monthly Avg","ir_mo_avg","true","Interest Rate","decimal(7,4)","","Lãi suất LNH bình quân tháng (AVG trong tháng của ngày snapshot)","INNER JOIN rsk_ind_val ON rsk_ind_val.prd_dt = snpst_dt AND rsk_ind_val.bsn_key = 'INTERBANK_IR' → AVG(rsk_ind_val.val) OVER (PARTITION BY DATE_TRUNC('month', rsk_ind_val.prd_dt))","join_atomic","Risk Indicator Value","rsk_ind_val","Value","val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","IR T Pct","ir_t_pct","true","Interest Rate","decimal(7,4)","","Lãi suất liên ngân hàng tại ngày t (%) — Giá trị hiện tại cho KPI K_PTTT_14","INNER JOIN rsk_ind_val ON rsk_ind_val.prd_dt = snpst_dt AND rsk_ind_val.bsn_key = 'INTERBANK_IR' → rsk_ind_val.val","join_atomic","Risk Indicator Value","rsk_ind_val","Value","val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Interbank IR Value","ir_val","true","Interest Rate","decimal(7,4)","","Lãi suất liên ngân hàng (INTERBANK_IR) tại ngày snapshot","INNER JOIN rsk_ind_val ON rsk_ind_val.prd_dt = snpst_dt AND rsk_ind_val.bsn_key = 'INTERBANK_IR' → rsk_ind_val.val","join_atomic","Risk Indicator Value","rsk_ind_val","Value","val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","MCAP Total Bil VND","mcap_total_bil_vnd","true","Currency Amount","decimal(23,2)","","Tổng vốn hóa thị trường (tỷ VND) [JOIN scr_tdg_snpst ON scr_tdg_snpst.tdg_dt = snpst_dt]","INNER JOIN scr_tdg_snpst ON scr_tdg_snpst.tdg_dt = snpst_dt AND scr_tdg_snpst.stk_tp_code IN ('2','S','U','E','3') → SUM(scr_tdg_snpst.cls_prc * scr_tdg_snpst.tot_listing_vol)","join_atomic","Security Trading Snapshot","scr_tdg_snpst","Close Price / Total Listing Volume","cls_prc / tot_listing_vol"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Margin Debt Current Period Bil VND","mrgn_dbt_cur_bil_vnd","true","Currency Amount","decimal(23,2)","","Dư nợ margin CTCK kỳ hiện tại (tháng t — kỳ báo cáo gần nhất ≤ snpst_dt) (tỷ VND)","INNER JOIN mbr_rpt_ind_val ON mbr_rpt_ind_val.rpt_ind_code = 'DU_NO_MARGIN' AND mbr_rpt_ind_val.rpt_dt = (SELECT MAX(rpt_dt) FROM mbr_rpt_ind_val WHERE rpt_ind_code = 'DU_NO_MARGIN' AND rpt_dt <= snpst_dt) → SUM(mbr_rpt_ind_val.val)","join_atomic","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Margin Debt Previous Period Bil VND","mrgn_dbt_prev_bil_vnd","true","Currency Amount","decimal(23,2)","","Dư nợ margin CTCK kỳ liền trước kỳ hiện tại (tháng t-1) (tỷ VND)","INNER JOIN mbr_rpt_ind_val AS mbr_cur ON mbr_cur.rpt_ind_code = 'DU_NO_MARGIN' AND mbr_cur.rpt_dt = (SELECT MAX(rpt_dt) FROM mbr_rpt_ind_val WHERE rpt_ind_code = 'DU_NO_MARGIN' AND rpt_dt <= snpst_dt) INNER JOIN mbr_rpt_ind_val AS mbr_prev ON mbr_prev.rpt_ind_code = 'DU_NO_MARGIN' AND mbr_prev.rpt_dt = (SELECT MAX(rpt_dt) FROM mbr_rpt_ind_val WHERE rpt_ind_code = 'DU_NO_MARGIN' AND rpt_dt < mbr_cur.rpt_dt) → SUM(mbr_prev.val)","join_atomic","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Margin Debt Total Bil VND","mrgn_dbt_total_bil_vnd","true","Currency Amount","decimal(23,2)","","Tổng dư nợ margin tất cả CTCK (tỷ VND) [JOIN mbr_rpt_ind_val ON mbr_rpt_ind_val.rpt_dt = snpst_dt]","INNER JOIN mbr_rpt_ind_val ON mbr_rpt_ind_val.rpt_dt = snpst_dt AND mbr_rpt_ind_val.rpt_ind_code = 'DU_NO_MARGIN' → SUM(mbr_rpt_ind_val.val)","join_atomic","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
"26","Fact Market Risk Snapshot","fct_mkt_rsk_snpst","Margin Delta Bil VND","mrgn_dlt_bil_vnd","true","Currency Amount","decimal(23,2)","","Δ Margin Balance = dư nợ kỳ hiện tại − dư nợ kỳ trước (tỷ VND)","INNER JOIN mbr_rpt_ind_val AS mbr_cur ON mbr_cur.rpt_ind_code = 'DU_NO_MARGIN' AND mbr_cur.rpt_dt = (SELECT MAX(rpt_dt) FROM mbr_rpt_ind_val WHERE rpt_ind_code = 'DU_NO_MARGIN' AND rpt_dt <= snpst_dt) INNER JOIN mbr_rpt_ind_val AS mbr_prev ON mbr_prev.rpt_ind_code = 'DU_NO_MARGIN' AND mbr_prev.rpt_dt = (SELECT MAX(rpt_dt) FROM mbr_rpt_ind_val WHERE rpt_ind_code = 'DU_NO_MARGIN' AND rpt_dt < mbr_cur.rpt_dt) → SUM(mbr_cur.val) - SUM(mbr_prev.val)","join_atomic","Member Report Indicator Value","mbr_rpt_ind_val","Value","val"
