kpi_id,dashboard,kpi_name,kpi_description,requirement_group,kpi_category,source_module,mart_table,mart_column,column_role,logic
K_QLKD_109,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo ứng trước tiền bán,SL theo ứng trước tiền bán,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Type Dimension Id,FILTER,Classification Dim (scheme SCMS_SERVICE_TYPE) Classification Code = 'ADVANCE_SALE_PROCEEDS'
K_QLKD_109,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo ứng trước tiền bán,SL theo ứng trước tiền bán,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Registration Status Dimension Id,FILTER,Classification Dim (scheme QLKD_SERVICE_REGISTRATION_STATUS) Classification Code = 'ACTIVE'
K_QLKD_109,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo ứng trước tiền bán,SL theo ứng trước tiền bán,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_110,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo lưu ký,SL theo lưu ký,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_110,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo lưu ký,SL theo lưu ký,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_110,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo lưu ký,SL theo lưu ký,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Type Dimension Id,FILTER,Classification Dim (scheme SCMS_SERVICE_TYPE) Classification Code = 'SECURITIES_DEPOSITORY'
K_QLKD_110,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo lưu ký,SL theo lưu ký,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Registration Status Dimension Id,FILTER,Classification Dim (scheme QLKD_SERVICE_REGISTRATION_STATUS) Classification Code = 'ACTIVE'
K_QLKD_110,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo lưu ký,SL theo lưu ký,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_111,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo môi giới CKPS,SL theo môi giới CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_111,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo môi giới CKPS,SL theo môi giới CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_111,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo môi giới CKPS,SL theo môi giới CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Type Dimension Id,FILTER,Classification Dim (scheme SCMS_SERVICE_TYPE) Classification Code = 'DERIVATIVE_BROKERAGE'
K_QLKD_111,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo môi giới CKPS,SL theo môi giới CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Registration Status Dimension Id,FILTER,Classification Dim (scheme QLKD_SERVICE_REGISTRATION_STATUS) Classification Code = 'ACTIVE'
K_QLKD_111,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo môi giới CKPS,SL theo môi giới CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_112,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn CKPS,SL theo tư vấn CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_112,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn CKPS,SL theo tư vấn CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_112,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn CKPS,SL theo tư vấn CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Type Dimension Id,FILTER,Classification Dim (scheme SCMS_SERVICE_TYPE) Classification Code = 'DERIVATIVE_ADVISORY'
K_QLKD_112,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn CKPS,SL theo tư vấn CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Registration Status Dimension Id,FILTER,Classification Dim (scheme QLKD_SERVICE_REGISTRATION_STATUS) Classification Code = 'ACTIVE'
K_QLKD_112,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn CKPS,SL theo tư vấn CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_113,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh CKPS,SL theo tự doanh CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_113,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh CKPS,SL theo tự doanh CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_113,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh CKPS,SL theo tự doanh CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Type Dimension Id,FILTER,Classification Dim (scheme SCMS_SERVICE_TYPE) Classification Code = 'DERIVATIVE_PROP_TRADING'
K_QLKD_113,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh CKPS,SL theo tự doanh CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Registration Status Dimension Id,FILTER,Classification Dim (scheme QLKD_SERVICE_REGISTRATION_STATUS) Classification Code = 'ACTIVE'
K_QLKD_113,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh CKPS,SL theo tự doanh CKPS,"Block 37 — Số lượng CN, PGD, VPĐD theo dịch vụ phái sinh",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_114,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD duy trì tốt,SL CN/PGD/VPĐD duy trì tốt,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_114,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD duy trì tốt,SL CN/PGD/VPĐD duy trì tốt,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_114,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD duy trì tốt,SL CN/PGD/VPĐD duy trì tốt,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is License Maintained Good Flag,FILTER,= TRUE — pending Silver verify (QLKD_O14)
K_QLKD_114,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD duy trì tốt,SL CN/PGD/VPĐD duy trì tốt,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_115,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL gần đến giới hạn,SL gần đến giới hạn,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_115,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL gần đến giới hạn,SL gần đến giới hạn,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_115,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL gần đến giới hạn,SL gần đến giới hạn,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is License Maintained Near Limit Flag,FILTER,= TRUE — pending Silver verify (QLKD_O14)
K_QLKD_115,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL gần đến giới hạn,SL gần đến giới hạn,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_116,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL không duy trì,SL không duy trì,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_116,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL không duy trì,SL không duy trì,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_116,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL không duy trì,SL không duy trì,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is License Not Maintained Flag,FILTER,= TRUE — pending Silver verify (QLKD_O14)
K_QLKD_116,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL không duy trì,SL không duy trì,Block 38 — Duy trì điều kiện cấp phép (donut 3 mức),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_117,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,"Tên CN, PGD, VPĐD","Tên CN, PGD, VPĐD","Block 39 — Danh sách CN, PGD, VPĐD (table)",Chỉ tiêu cơ sở,SCMS,Securities Company Organization Unit Dimension,Organization Unit Name,JOIN_KEY,Attribute dim — Tên đơn vị
K_QLKD_118,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,"Địa chỉ CN, PGD, VPĐD","Địa chỉ CN, PGD, VPĐD","Block 39 — Danh sách CN, PGD, VPĐD (table)",Chỉ tiêu cơ sở,SCMS,Securities Company Organization Unit Dimension,Address,JOIN_KEY,Attribute dim — Địa chỉ
K_QLKD_119,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Nghiệp vụ,Nghiệp vụ,"Block 39 — Danh sách CN, PGD, VPĐD (table)",Chỉ tiêu phái sinh,SCMS,,,DERIVED,"Concat các nghiệp vụ active: CASE WHEN Is Brokerage Flag=TRUE THEN 'Môi giới' END || ', ' || ... query time từ Fact OU Snapshot"
K_QLKD_120,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Ngày thành lập,Ngày thành lập,"Block 39 — Danh sách CN, PGD, VPĐD (table)",Chỉ tiêu cơ sở,SCMS,Securities Company Organization Unit Dimension,Establishment Date,JOIN_KEY,Attribute dim — Ngày thành lập
K_QLKD_121,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Giám đốc CN / Trưởng VPĐD,Giám đốc CN / Trưởng VPĐD,"Block 39 — Danh sách CN, PGD, VPĐD (table)",Chỉ tiêu cơ sở,SCMS,Securities Company Organization Unit Dimension,Representative Name,JOIN_KEY,Attribute dim — Người đại diện
K_QLKD_122,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số báo cáo đã nộp (YTD),Số báo cáo đã nộp (YTD),Block 40 — KPI cards Tuân thủ (Báo cáo YTD / Số QĐ xử phạt),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Periodic Report Dimension Id,MEASURE,COUNT DISTINCT — Số báo cáo đã nộp YTD
K_QLKD_122,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số báo cáo đã nộp (YTD),Số báo cáo đã nộp (YTD),Block 40 — KPI cards Tuân thủ (Báo cáo YTD / Số QĐ xử phạt),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_122,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số báo cáo đã nộp (YTD),Số báo cáo đã nộp (YTD),Block 40 — KPI cards Tuân thủ (Báo cáo YTD / Số QĐ xử phạt),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Member Report Value,Member Periodic Report Dimension Id,FILTER,JOIN MPR Dim — Submission Date BETWEEN 01/01/selected.Year AND selected.Date
K_QLKD_123,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số lượng quyết định xử phạt,Số lượng quyết định xử phạt,Block 40 — KPI cards Tuân thủ (Báo cáo YTD / Số QĐ xử phạt),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Administrative Penalty,Decision Number,MEASURE,COUNT DISTINCT — Số lượng QĐ xử phạt
K_QLKD_123,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số lượng quyết định xử phạt,Số lượng quyết định xử phạt,Block 40 — KPI cards Tuân thủ (Báo cáo YTD / Số QĐ xử phạt),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Administrative Penalty,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_123,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số lượng quyết định xử phạt,Số lượng quyết định xử phạt,Block 40 — KPI cards Tuân thủ (Báo cáo YTD / Số QĐ xử phạt),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Administrative Penalty,Penalty Decision Date,FILTER,BETWEEN 01/01/selected.Year AND selected.Date
K_QLKD_124,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Loại báo cáo,Loại báo cáo,Block 41 — Lịch sử nộp báo cáo của CTCK (table),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Report Template Name,JOIN_KEY,Attribute dim — Loại báo cáo
K_QLKD_125,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Kỳ kê khai,Kỳ kê khai,Block 41 — Lịch sử nộp báo cáo của CTCK (table),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Reporting Period Name,JOIN_KEY,Attribute dim — Kỳ kê khai
K_QLKD_126,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hạn nộp,Hạn nộp,Block 41 — Lịch sử nộp báo cáo của CTCK (table),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Submission Deadline Date,JOIN_KEY,Attribute dim — Hạn nộp
K_QLKD_127,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Ngày nộp,Ngày nộp,Block 41 — Lịch sử nộp báo cáo của CTCK (table),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Submission Date,JOIN_KEY,Attribute dim — Ngày nộp
K_QLKD_128,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Trạng thái,Trạng thái,Block 41 — Lịch sử nộp báo cáo của CTCK (table),Chỉ tiêu cơ sở,SCMS,Member Periodic Report Dimension,Report Submission Status Dimension Id,JOIN_KEY,FK Classification Dim (scheme FMS_REPORT_SUBMISSION_STATUS) — ĐÚNG HẠN/QUÁ HẠN/CHƯA NỘP
K_QLKD_129,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,"Loại thanh tra, kiểm tra","Loại thanh tra, kiểm tra","Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Inspection Type Dimension Id,JOIN_KEY,FK Classification Dim (scheme TT_PLAN_TYPE) — Loại TT/KT
K_QLKD_130,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,"Ngày ban hành QĐ thanh tra, kiểm tra","Ngày ban hành QĐ thanh tra, kiểm tra","Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Inspection Decision Issue Date,JOIN_KEY,Ngày ban hành QĐ TT/KT
K_QLKD_131,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số quyết định xử phạt,Số quyết định xử phạt,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Conclusion Document Number,JOIN_KEY,DD — Số QĐ xử phạt
K_QLKD_132,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Ngày ban hành QĐ xử phạt,Ngày ban hành QĐ xử phạt,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Conclusion Signing Date,JOIN_KEY,Ngày ban hành QĐ xử phạt
K_QLKD_133,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hành vi vi phạm,Hành vi vi phạm,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Violation Type Dimension Id,JOIN_KEY,FK Classification Dim (scheme TT_VIOLATION_TYPE) — Hành vi vi phạm
K_QLKD_133,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hành vi vi phạm,Hành vi vi phạm,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Violation Clause,JOIN_KEY,DD text — Điều khoản vi phạm
K_QLKD_134,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hình thức xử phạt bổ sung,Hình thức xử phạt bổ sung,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Penalty Type Dimension Id,JOIN_KEY,FK Classification Dim (scheme TT_PENALTY_TYPE) — Loại hình thức phạt
K_QLKD_134,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hình thức xử phạt bổ sung,Hình thức xử phạt bổ sung,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Penalty Amount,JOIN_KEY,Số tiền phạt
K_QLKD_134,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hình thức xử phạt bổ sung,Hình thức xử phạt bổ sung,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Penalty Clause,JOIN_KEY,DD text — Điều khoản xử phạt
K_QLKD_135,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Biện pháp khắc phục,Biện pháp khắc phục,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Conclusion Summary,JOIN_KEY,DD text — Biện pháp khắc phục parse query-time từ NOI_DUNG (QLKD_O12)
K_QLKD_129,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,"Loại thanh tra, kiểm tra","Loại thanh tra, kiểm tra","Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_130,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,"Ngày ban hành QĐ thanh tra, kiểm tra","Ngày ban hành QĐ thanh tra, kiểm tra","Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_131,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Số quyết định xử phạt,Số quyết định xử phạt,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_132,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Ngày ban hành QĐ xử phạt,Ngày ban hành QĐ xử phạt,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_133,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hành vi vi phạm,Hành vi vi phạm,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_134,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Hình thức xử phạt bổ sung,Hình thức xử phạt bổ sung,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_135,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 6 — Tuân thủ,Biện pháp khắc phục,Biện pháp khắc phục,"Block 42 — Lịch sử xử phạt, thanh tra, kiểm tra đối với CTCK",Chỉ tiêu cơ sở,Thanh tra,Fact QLKD Inspection Penalty Record,Securities Company Dimension Id,FILTER,= <selected CTCK>
